,0,1,2,3,4,5
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second11_frame337.jpg,2.408145901242884e-309,1.74944744321764e-309,7.573033475096556e-309,1.0,2.082213923105103e-309,2.261902345526423e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second11_frame344.jpg,2.408969839663074e-309,1.750625085790796e-309,7.576446277842044e-309,1.0,2.08188689241515e-309,2.262459176795543e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second11_frame351.jpg,2.394096015173057e-309,1.750218152534707e-309,7.638387262542203e-309,1.0,2.080397734117835e-309,2.24936244192365e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second11_frame359.jpg,0.004623686362947231,0.0033693428900636057,0.014550201133262494,0.9688830733956701,0.004004931215159625,0.004331295786609162
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second12_frame367.jpg,2.43521203298364e-309,1.72647247097052e-309,7.0568625535391e-309,1.0,2.04999397674203e-309,2.27890883329981e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second12_frame374.jpg,2.423817059897976e-309,1.725536189139236e-309,7.07853249620721e-309,1.0,2.048355039485365e-309,2.265099460365023e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second12_frame381.jpg,2.437530315955708e-309,1.730973675895225e-309,7.167968979316006e-309,1.0,2.05682934890922e-309,2.29200686173267e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second12_frame389.jpg,2.423086001421935e-309,1.727142548250497e-309,7.10254192290934e-309,1.0,2.05106917669776e-309,2.26339075025321e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second4_frame134.jpg,2.137466314436504e-309,2.039075069380733e-309,1.0,6.995194359200876e-309,2.489825255758864e-309,2.51399054212982e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second4_frame141.jpg,2.138859479401174e-309,2.04478006387711e-309,1.0,6.92492487786398e-309,2.49680751568637e-309,2.525162476386865e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second4_frame149.jpg,2.12071373855043e-309,2.022421982000903e-309,1.0,6.91683752332204e-309,2.483622996337656e-309,2.519232246938344e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second50_frame1507.jpg,0.004744908667134064,0.005598759872895574,0.004351747394442755,0.0038823497935979103,0.9408985609204299,0.005087100670199804
