,0,1,2
faceframe_second105_frame2630_0,0.12525008926343414,0.2970497743323833,0.09260709525544801
faceframe_second105_frame2630_1,0.12423997513980758,0.2735337775943547,0.08920294161764894
faceframe_second105_frame2630_2,1.0,1.69290630024007e-309,1.50658243790924e-309
faceframe_second105_frame2636_0,0.12170203997856348,0.24537556444263386,0.0840392601046317
faceframe_second105_frame2636_1,1.0,1.69757134892291e-309,1.51887381277472e-309
faceframe_second105_frame2643_0,0.1255901420662299,0.3047020001401492,0.09249760742825201
faceframe_second105_frame2643_1,0.12661166202686197,0.28708101095217725,0.09112366518251001
faceframe_second105_frame2649_0,0.12182655145115119,0.2775260661233673,0.08971153350163084
faceframe_second105_frame2649_1,1.98057871364266e-309,2.6995021905963e-309,1.0
faceframe_second106_frame2655_0,0.11513461671378142,0.25085784482085915,0.08438641232469843
faceframe_second106_frame2661_0,1.0,1.70682488675979e-309,1.49824063322994e-309
faceframe_second107_frame2680_0,1.0,2.036875027786404e-309,1.72650004069903e-309
faceframe_second107_frame2680_1,1.930335732633437e-309,2.68159529961542e-309,1.0
faceframe_second107_frame2686_0,1.0,2.023822942730913e-309,1.719109872574453e-309
faceframe_second107_frame2686_1,1.938259903143693e-309,2.686134281442393e-309,1.0
faceframe_second107_frame2693_0,1.0,2.01227727627593e-309,1.71274718206756e-309
faceframe_second107_frame2693_1,1.89838445853745e-309,2.6697665907448e-309,1.0
faceframe_second107_frame2699_0,0.1365702643916427,0.07222169897988237,0.06188099643804701
faceframe_second107_frame2699_1,1.90175219802805e-309,2.630022911049365e-309,1.0
faceframe_second108_frame2711_0,0.8853710412434966,0.06492758899928415,0.0497013697572192
faceframe_second108_frame2711_1,1.993141075979567e-309,2.70148417155786e-309,1.0
faceframe_second108_frame2718_0,0.9119134177785235,0.04989929191163662,0.03818729030983987
faceframe_second108_frame2718_1,1.0,1.73271995999139e-309,1.511296416194742e-309
faceframe_second108_frame2718_2,1.986866442435316e-309,2.70119494276174e-309,1.0
faceframe_second108_frame2724_0,1.0,1.758645336295627e-309,1.54951165635296e-309
faceframe_second108_frame2724_1,1.0,2.138933173243314e-309,1.758654226985645e-309
faceframe_second108_frame2724_2,0.062522395984852,0.5683003811218826,0.05133882444275514
faceframe_second109_frame2730_0,1.0,2.15954840716775e-309,1.773914916456044e-309
faceframe_second109_frame2730_1,1.0,1.755951174765355e-309,1.55869264427154e-309
faceframe_second109_frame2730_2,0.05662459834173914,0.6273018693805136,0.04812345822925977
faceframe_second109_frame2736_0,1.895551449115425e-309,2.691216413289227e-309,1.0
faceframe_second109_frame2736_1,0.9250737417274901,0.039796919578280084,0.03512933869422973
faceframe_second109_frame2743_0,0.9042651465076265,0.050647773882257226,0.04508707961011624
faceframe_second109_frame2743_1,0.019815275133683793,0.027811735643521032,0.9217442806937347
faceframe_second109_frame2749_0,1.0,1.688746324873065e-309,1.48302787008925e-309
faceframe_second109_frame2749_1,0.847213161649702,0.08554289401492883,0.06724394433536925
faceframe_second10_frame261_0,0.8871512814481877,0.04022691668997869,0.03445091933118127
faceframe_second10_frame268_0,2.277523353885793e-309,1.0,2.40190976897071e-309
faceframe_second110_frame2755_0,1.0,1.68869328301282e-309,1.47933003828581e-309
faceframe_second110_frame2755_1,0.11494946031485874,0.05636500770461861,0.05061159184246459
faceframe_second110_frame2755_2,0.856022081405259,0.08123080300693718,0.06274711558780391
faceframe_second110_frame2768_0,0.030889183390945443,0.04344374811080764,0.7371035759733273
faceframe_second110_frame2768_1,2.305739344875335e-309,1.0,2.521984119256126e-309
faceframe_second110_frame2774_0,0.03004459372858299,0.042292119209920834,0.7471546906038005
faceframe_second110_frame2774_1,2.29052310449987e-309,1.0,2.54297900062379e-309
faceframe_second110_frame2774_2,2.659390835819095e-309,1.0,2.462130669009737e-309
faceframe_second111_frame2780_0,0.02694646477319847,0.03790733507857933,0.7646457766472032
faceframe_second111_frame2780_1,2.294352596505213e-309,1.0,2.53810577649582e-309
faceframe_second111_frame2786_0,0.033244754755272665,0.0466857067381098,0.7227655639085032
faceframe_second111_frame2786_1,2.298129943392257e-309,1.0,2.55872563347633e-309
