,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
faceframe_second42_frame1281_2,0.01327768373593342,0.014960788133068953,0.0179710896530437,0.02033496212054818,0.010660390062660086,0.020760548017729512,0.011696884888899977,0.01492835578772095,0.057699149638690814,0.6744085426272322,0.018601180959943717,0.02127044123353222,0.022065057239422016,0.02436029198796994,0.022435231432418642,0.01738273211830301,0.017186670362882635
faceframe_second42_frame1281_3,0.007775499972842902,0.007963858070549957,0.006942579901725797,0.009393573020127966,0.008333439242789637,0.011194183046722704,0.010892590051898361,0.011877335102474218,0.014109711159070525,0.01363026272984421,0.010469457461198985,0.014516893836743672,0.06683943946962005,0.07502735647854601,0.4049017679476418,0.01588743369737155,0.011382521688007205
faceframe_second42_frame1289_0,2.424807253577073e-309,2.584604177437025e-309,5.1188320589027e-309,1.0,3.19582581433674e-309,4.28241897253103e-309,2.57240698493863e-309,3.40891564573953e-309,5.322428915878437e-309,5.048161772821073e-309,2.855641001996807e-309,2.81398283061448e-309,3.91712443758642e-309,3.77755917757919e-309,3.733149762318295e-309,4.291953075495688e-309,5.93464055281231e-309
faceframe_second42_frame1289_1,0.0078085738253107564,0.007998562711974709,0.006971509124305366,0.009432736121199931,0.008365672576311715,0.011237707083078013,0.01093351032942877,0.011925128070427182,0.014169011912901586,0.013690962975632947,0.010514348897105152,0.014579497073641985,0.0670583637717507,0.07520827357462277,0.3994845064303633,0.015959167399631817,0.011432322532891606
faceframe_second42_frame1289_2,0.005590976885547965,0.006877772803138951,0.005674626300313783,0.0069018372810091605,0.007508253399407947,0.010222239397872852,0.008984581792815718,0.8756164862457396,0.007372034749229854,0.006820778050185531,0.0058627544127803,0.008234176916809163,0.011027979784152472,0.008492152081535136,0.009660872333662696,0.007669437501249343,0.007483040064549627
faceframe_second42_frame1289_3,0.010988106794362665,0.01239417439526175,0.014890447719201448,0.016818957575311645,0.008861512321267462,0.017316969563319105,0.00974265096698881,0.012451029819262724,0.047716129519655065,0.7290082150163635,0.015617899264072053,0.017883293360998097,0.018449424932677073,0.020381667495203086,0.018769159258729542,0.01447609273175436,0.014234269265571448
faceframe_second430_frame12907_0,0.02195469626928042,0.024444123751440647,0.030116961582988537,0.03425209486590984,0.017200147514478476,0.03339054929126239,0.01855482071195743,0.023464681659549267,0.10163074585575126,0.47633978768123225,0.02754881100134577,0.031324647419223084,0.03369950397901314,0.036988693587972854,0.034043413497632104,0.027039130368294542,0.02800719096266808
faceframe_second430_frame12907_1,0.010043704069221908,0.01086897059079662,0.01758348069665448,0.015345032702981806,0.01249969166590486,0.7789924769897758,0.012990693483486245,0.017461857212916328,0.01942269881929716,0.015441107626481253,0.011306096551474945,0.013989203704627893,0.01454922283402103,0.01416516854049017,0.014065169494749466,0.010403686961103411,0.01087173805601665
faceframe_second430_frame12914_0,0.022652203192582425,0.02518642514014273,0.031036709649392546,0.03524162717281089,0.017691367670265367,0.03435874753507285,0.01907674678336073,0.024087724961181157,0.10508345022027328,0.46154235571435265,0.02819418546443688,0.032079701429912004,0.034524271899364516,0.03790617101997649,0.03487680056501476,0.02769788644474213,0.028763625137118626
faceframe_second430_frame12914_1,0.008476620083436717,0.009170205047080866,0.014853591968009124,0.0128914602181527,0.01047539492578207,0.8143821123512333,0.010890104135470821,0.014599242003772826,0.01635601431845112,0.013016941106518836,0.009478797081590162,0.01173443656178535,0.01218046017854213,0.01187053700697252,0.011780607632686981,0.008717872549087015,0.009125602831427469
faceframe_second430_frame12921_0,0.02326649936251896,0.025888228948767314,0.032073968667551786,0.03647601129173539,0.01820133660365962,0.035154398109700835,0.019579493082391618,0.02473718170238407,0.10549539364662822,0.44903415836222044,0.02902653122942043,0.03283687239200368,0.03538088671493366,0.03878458816052209,0.03572671633877251,0.02859656607468721,0.029741169312102165
faceframe_second430_frame12921_1,0.005704095623997673,0.006146377027295953,0.009973528641781058,0.00855879856881479,0.006951036011270435,0.8763659385496787,0.007248530135589383,0.009573916023339839,0.01098427473297175,0.00875182136482654,0.006308879424238166,0.007815413202740599,0.008067373681399828,0.007897694970444947,0.007823201456547715,0.005775362347367339,0.006053758237695441
faceframe_second430_frame12929_0,0.021553247161027054,0.023992446176062925,0.02985511693148977,0.033899198442391816,0.01684808521905905,0.03249506875557839,0.018094335190881324,0.022866190821793912,0.09680110524171934,0.4913867875087468,0.026811857144612605,0.03025294410749501,0.0325828557094532,0.03566809424228592,0.032882736700580936,0.026440883769934927,0.02756904687688714
faceframe_second430_frame12929_1,0.0114242016547498,0.012314371153523403,0.019401311569236114,0.016522150217940616,0.013758512232139601,0.7432100750635209,0.01447563451526514,0.018827027792580595,0.021276791331771898,0.01709014662683931,0.012346626412720477,0.015397380098003328,0.015749824192762673,0.015444685257946258,0.015303632480921389,0.011262317803240256,0.011814646911523811
faceframe_second431_frame12937_0,0.004464897479807535,0.004715334927173673,0.006970675054330859,0.006536434561916191,0.0055284885623990455,0.8996863652801604,0.006068887148676224,0.0076431024672454035,0.009247441196205155,0.007087177508505684,0.005206374420740147,0.006629348483292595,0.006967972796632663,0.006920077199741055,0.006824359964314363,0.004713348423059921,0.0047897145257988685
faceframe_second431_frame12937_1,0.02196421265533598,0.02445803149577547,0.03023455404792263,0.03436220887589089,0.017123860558883795,0.032985619011460694,0.018408731429692547,0.02326177806957695,0.09817081915709831,0.4830280340923592,0.02723858628382886,0.0308076696138938,0.033187785580573746,0.03633394471012173,0.03349889658970773,0.026894829544630593,0.028040438283247003
faceframe_second431_frame12944_0,0.005359418270433881,0.005657785860185433,0.008393763734099117,0.007861109415860195,0.006652409869759125,0.8795350706694749,0.007291360203031479,0.009171772925519841,0.011093103466139717,0.008504905067870007,0.006258011051205524,0.007953592208165088,0.008359051809411568,0.008303491444090537,0.00818856993033183,0.005662579639224463,0.005754004435197159
faceframe_second431_frame12944_1,0.022168829567391295,0.02468325530129787,0.030442465681528752,0.03460397666108763,0.017265071275732298,0.033246852800736915,0.018568058947786865,0.023456880751687465,0.09899880237272504,0.4786932630481198,0.027455864281277123,0.031081416654429938,0.03348315538510745,0.03666577015420125,0.033801825411888316,0.027115588326315287,0.028268923378686802
faceframe_second431_frame12951_0,0.00790280786085718,0.008323638610822214,0.012452918211000693,0.011634407900055793,0.009782733838203515,0.8228436510239411,0.010672936879225894,0.013359641587863328,0.016448878574376668,0.012570166585936031,0.00916997995269532,0.011614653722524251,0.012242854152844622,0.012186872693141114,0.0120053694522382,0.00831558316749547,0.008472905786778622
faceframe_second431_frame12951_1,0.022000767378232363,0.02451260943704223,0.030195791966383084,0.03431316196343729,0.017136902481269985,0.032998060197144886,0.01843824827832662,0.023303717916238947,0.09794137616251945,0.4826049309929828,0.02731044248973725,0.030923471974312215,0.03327789227200416,0.03643699133382766,0.03359693091783763,0.026944966854312517,0.02806373738439086
faceframe_second431_frame12959_0,0.0050514744136130295,0.0053345134246011415,0.007908501209047061,0.007407321200447566,0.006253830203340569,0.8864187055403875,0.006860506099359442,0.008636225545380885,0.010485454508897483,0.008034224113481444,0.005901259418121644,0.007506393158777608,0.007884462635651035,0.007834182567436744,0.0077235766108495005,0.005336932635187305,0.005422436715420022
faceframe_second431_frame12959_1,0.023117375737389402,0.025746089331768973,0.031206867211879694,0.035509090968640855,0.017858797029214436,0.03430396055754927,0.01926086422544734,0.02430824926297975,0.1020324763255282,0.4606325429273986,0.028343392835027945,0.032304411389794355,0.03479451788423154,0.03812968453446713,0.03514830097164826,0.028054268045303626,0.029249110761730823
faceframe_second432_frame12967_0,0.02374624399250749,0.02648444942951634,0.032126836495091626,0.03654818130511121,0.018423443394450068,0.03550500925898778,0.01989648919571961,0.02515430818081369,0.10562445547518977,0.4421721215576494,0.029443908363288175,0.03358701141040271,0.03609629373664891,0.039567962952986625,0.036468826580962586,0.029021920276501592,0.03013253839417222
faceframe_second432_frame12967_1,3.05286137847216e-309,3.234869639645924e-309,4.758457076992545e-309,4.46435327807894e-309,3.76681421972357e-309,1.0,4.152541088430226e-309,5.269744920576627e-309,6.33992423770558e-309,4.87449871274601e-309,3.58697958506146e-309,4.58374313251341e-309,4.796513077970884e-309,4.756884045784614e-309,4.6922078787217e-309,3.236320311138846e-309,3.281417546310957e-309
faceframe_second432_frame12974_0,0.023819836790730308,0.026507681095235346,0.031791000831342016,0.03609202393337481,0.018236651440113973,0.03507331404915739,0.019697421367689493,0.02482077982953296,0.10558128280766257,0.44830409679741356,0.028714571575706983,0.0329362959391524,0.0354656123293526,0.03887223768136357,0.03582497304867918,0.02847340854968881,0.02978881193380411
faceframe_second432_frame12981_0,0.023378284335746496,0.026018664065937402,0.031326767645076255,0.035505418296470165,0.01793518192942636,0.034507604006592855,0.019368415281110715,0.02440452727323329,0.10329602714557883,0.45787214295073275,0.028344410225370476,0.03244327000064416,0.034860500239429666,0.0382214282428162,0.03522361752113529,0.028021414577764848,0.029272326262934422
faceframe_second432_frame12981_1,0.00991137191444842,0.010464440935741627,0.017488787256050176,0.015273446043449903,0.012649763779717242,0.739810642727802,0.01307146300290157,0.016444060400762905,0.019682338646179756,0.015452892310375166,0.01137828760266132,0.013813523440197099,0.014443236757681565,0.014313463693414786,0.014132193609100178,0.01033189534136666,0.01070531543088118
faceframe_second432_frame12989_0,0.02317495893312267,0.025801473889747156,0.03110355368183518,0.03524529386221468,0.017823141165504524,0.034383331062476624,0.019260628477557863,0.02428543889055744,0.10312283671212182,0.4603532749911789,0.02824585671529658,0.032354507961362335,0.034736074365107984,0.038100352344363514,0.03510070118649348,0.027861089482818995,0.029047486278240376
faceframe_second432_frame12989_1,0.012050945833815732,0.01305025358288793,0.021200822435785856,0.018217581825300862,0.01446080179281048,0.7377675412138102,0.015110472333533638,0.020212244766862716,0.02366865997482266,0.01878886447654427,0.013340668364403164,0.016585459785019203,0.01712991136632249,0.01675569254118198,0.01658235073090776,0.012232332333584266,0.012845396642406859
faceframe_second6_frame194_0,2.70036303566535e-309,3.310284037353164e-309,2.901870494501617e-309,3.48704296809786e-309,3.81657641861452e-309,5.103264216650047e-309,4.393131272206783e-309,1.0,3.61088256203553e-309,3.363329727690823e-309,2.989217714345174e-309,4.063714287490196e-309,5.232490278531965e-309,4.099288099612894e-309,4.62830005177624e-309,3.856754882847343e-309,3.70765996994425e-309
faceframe_second6_frame194_1,2.582824527774084e-309,2.790718560632043e-309,1.0,6.31212594544204e-309,2.773161675747246e-309,5.92489849799454e-309,2.518586103501184e-309,3.31013384612213e-309,5.28646609334955e-309,5.258241382871606e-309,3.189603895918865e-309,3.137312789965275e-309,3.210084682135257e-309,3.21910486996637e-309,3.12695341184708e-309,2.930531575260916e-309,3.28698118799079e-309
faceframe_second6_frame194_2,1.0,8.04050318314076e-309,2.86599409365645e-309,3.143873846840036e-309,2.95515216329836e-309,3.90604601307944e-309,3.685886383942006e-309,3.58821573289737e-309,4.31400839442438e-309,4.622967896462476e-309,2.537096199145517e-309,3.47554661882791e-309,3.92040686944787e-309,3.96849038149032e-309,3.93084694881961e-309,2.893955069193295e-309,3.29415188106448e-309
faceframe_second6_frame201_0,2.796719454314809e-05,3.0212551960899158e-05,0.9993612977458158,6.842105103887126e-05,3.0029334380289442e-05,6.412208682221427e-05,2.7267674203135565e-05,3.583129838369166e-05,5.72614655964934e-05,5.695447996277414e-05,3.4522638995971613e-05,3.395791975018075e-05,3.47593453156166e-05,3.485793957968723e-05,3.3858683076225764e-05,3.173573120523342e-05,3.560461353123565e-05
faceframe_second6_frame201_1,2.70979700016143e-309,3.3202458318268e-309,2.895020964859246e-309,3.48858113718993e-309,3.826848438078883e-309,5.08930489367321e-309,4.412440957005573e-309,1.0,3.614662673985496e-309,3.365090975960143e-309,2.98395807211677e-309,4.061794278035643e-309,5.26370482736036e-309,4.1150562447334e-309,4.6505685345499e-309,3.8703026654482e-309,3.723507803449587e-309
faceframe_second6_frame201_2,1.0,8.04064124125224e-309,2.86601695510131e-309,3.14390028684995e-309,2.955158459498617e-309,3.906076174485895e-309,3.68588422454483e-309,3.588236668332974e-309,4.31405276523291e-309,4.623028275673183e-309,2.53710687689397e-309,3.475562801987277e-309,3.92042888256624e-309,3.968510140314815e-309,3.930865506658097e-309,2.89397040550744e-309,3.29417684784672e-309
faceframe_second6_frame209_0,2.58131125413189e-309,2.790463363285333e-309,1.0,6.288307240332055e-309,2.770888587639163e-309,5.927950311903963e-309,2.51774940363519e-309,3.31036164667307e-309,5.276933580537936e-309,5.24939870649059e-309,3.190805723837103e-309,3.138199486347388e-309,3.20744430663989e-309,3.21624461501137e-309,3.12453010180631e-309,2.92733822435001e-309,3.28128426349499e-309
faceframe_second6_frame209_1,2.7164581018024e-309,3.335530403368134e-309,2.907347636587613e-309,3.491043292668404e-309,3.80454832888875e-309,5.13630235928113e-309,4.407662598970563e-309,1.0,3.635147877431614e-309,3.386094627304145e-309,3.00193609999561e-309,4.102570595280283e-309,5.280065763186306e-309,4.13016222692462e-309,4.6673569757954e-309,3.864435060968324e-309,3.713462450882034e-309
faceframe_second6_frame209_2,1.0,8.041401061407365e-309,2.866145622067493e-309,3.14404972908145e-309,2.955197298891226e-309,3.906248269214985e-309,3.6858773927884e-309,3.588356413026746e-309,4.31430277698047e-309,4.623364924121654e-309,2.537167049793737e-309,3.475653978232207e-309,3.92055481580739e-309,3.968623514375593e-309,3.93097236465031e-309,2.89405732189847e-309,3.29431787102783e-309
faceframe_second6_frame209_3,0.021037626404487166,0.023328638925056436,0.029483895785667666,0.03319689307910187,0.01626313842260946,0.032497885638809086,0.01739088417701519,0.02202939168727186,0.11107770195502294,0.3028804739917731,0.02440239297111754,0.028102001486704345,0.030678991877204867,0.0333593512295211,0.0307375682987376,0.024422985095442048,0.026139503992144035
faceframe_second70_frame2107_0,0.01354604852780321,0.01643084134313625,0.014078246176583155,0.01722262050336201,0.019678682900155852,0.02413456646452437,0.022558505635144725,0.5930733029883191,0.017598223948662454,0.01638187669364416,0.01459977333718844,0.01965955413186219,0.026262522929924332,0.02044089209437537,0.02316641793694798,0.019709617823991433,0.018873065811659696
faceframe_second70_frame2107_1,0.0029939890371231534,0.003189496242731989,0.006313719052433988,0.924502034358763,0.00395361871261881,0.005306136982944536,0.003176470078373727,0.004211755820888434,0.00656543099242659,0.006191114107211042,0.0035024101592025006,0.0034619906124243225,0.004825896198373991,0.00465080554495763,0.004597958051492814,0.005259197876349818,0.007297976171683578
faceframe_second70_frame2107_2,3.127070512808146e-309,3.219471888929557e-309,2.81105598507508e-309,3.78535436070308e-309,3.44093901584208e-309,4.67426966038796e-309,4.57340595670229e-309,5.03885687478766e-309,5.63865954740587e-309,5.375825682011863e-309,4.20458058509241e-309,5.962006399004393e-309,3.3357832582678997e-308,2.6801537398309198e-308,1.0,6.240363603781866e-309,4.53030952705391e-309
faceframe_second70_frame2114_0,0.0031026394075853595,0.0033038016365158408,0.00655712224610702,0.9218199042694695,0.0040953544946497,0.005499236264557424,0.0032900034746165367,0.004357786181944416,0.006804018755031512,0.0064164909968569914,0.003628293540946968,0.0035853028789636075,0.00499269424302912,0.0048144764170100765,0.004758748595670436,0.005437323986439309,0.007536802610606251
faceframe_second70_frame2114_1,0.013649089122935077,0.016557002925319725,0.014197290120974402,0.017364463489629917,0.019835400215513294,0.02433324655582997,0.02272492741664766,0.5924201296987746,0.01773724269060787,0.016512372011488727,0.014719888482281345,0.019814469330902036,0.026452077560920204,0.020593809985955523,0.023336539424951244,0.019864374995349245,0.019020700079679684
faceframe_second70_frame2114_2,3.12717371167754e-309,3.21956853956589e-309,2.811442369243567e-309,3.786158347363744e-309,3.441761178138774e-309,4.675520025614903e-309,4.57424336649455e-309,5.040177210931536e-309,5.63957830605187e-309,5.375956477458937e-309,4.204260729439603e-309,5.96120642589988e-309,3.341349126118213e-308,2.679970029388595e-308,1.0,6.240745140264267e-309,4.531061555562703e-309
faceframe_second70_frame2121_0,0.004007266414083386,0.004268672588429231,0.008445889259952622,0.8990581391563416,0.005286815668383728,0.0071070723956227905,0.0042477012967573275,0.005634268769807684,0.008792481409933207,0.008276366927224315,0.004673259982316156,0.004626044774166227,0.0064512576721831106,0.00621611225694069,0.006145708891545514,0.0070131090089771584,0.0097498335273351
faceframe_second70_frame2121_1,0.013579671554652202,0.01647002046464511,0.014116616726097441,0.01726810854565388,0.019739085730093885,0.024192546833045617,0.022619291916374025,0.5822771679358293,0.017639026786037407,0.016420291892804362,0.014637991274349739,0.019704600956674537,0.02631521494846265,0.020486319340156774,0.02321562785995884,0.019760828328391232,0.018921266958385457
faceframe_second70_frame2121_2,0.00022448078227134367,0.00023118224534271985,0.00020186014375505335,0.0002718740875143704,0.00024711041067864196,0.0003357982298720115,0.00032839219928802374,0.00036219625245536067,0.00040488634106402926,0.000385927638720064,0.00030174202947720776,0.0004279779197397166,0.0024156172350388045,0.001915557316475103,0.9911719295714944,0.0004480793797813471,0.0003253882170318602
faceframe_second70_frame2129_0,0.013551913409611814,0.016436919123443163,0.01409178298655697,0.017239414341905384,0.019699793583331904,0.02414743468639981,0.022570028083604393,0.5806211284016286,0.01760819071610784,0.016392382747149124,0.014613739097137339,0.0196701907996641,0.02627237002267899,0.020450990165809587,0.023176605985120835,0.01973141456421221,0.018890581448655297
faceframe_second70_frame2129_1,0.0038756560311510083,0.004126239575850352,0.008173456257847005,0.9023739255235737,0.005119038083046399,0.006870265779008785,0.004110543212704169,0.005445404046621173,0.008496158310745185,0.008000909404928584,0.004525340095548807,0.0044751493747839065,0.006237891663998441,0.006013571650377794,0.005944836474209078,0.006788616517034442,0.00942299799857118
faceframe_second70_frame2129_2,0.0008514714039261602,0.0008770561690290046,0.0007658376912224967,0.0010320485023304214,0.0009370885049646872,0.0012734772488897283,0.0012442332820262502,0.0013738250908317021,0.001536923834430841,0.0014648786762996107,0.001143760443884696,0.0016214961480390368,0.00922530273086428,0.007260193375377781,0.9664549802892255,0.001701619391697204,0.0012358072169608076
faceframe_second71_frame2137_0,0.013567690412975833,0.01645261019793334,0.014105380394731696,0.01725759295225662,0.019737055180007467,0.024162613171616287,0.02260508123398945,0.5667300411932404,0.01762062378651436,0.016403023072466105,0.014624623891065267,0.019678860379461368,0.02628799204336753,0.02046633257312436,0.023192082809380073,0.019751714872260507,0.018913029860601647
faceframe_second71_frame2137_1,2.445360812206585e-309,2.61142560316887e-309,5.17936796868399e-309,1.0,3.205509961783196e-309,4.33917150586258e-309,2.58479910129761e-309,3.44167055524923e-309,5.386925463788966e-309,5.09152855848171e-309,2.855629065883174e-309,2.8284359672467e-309,3.93717188855961e-309,3.790750492235495e-309,3.747226007492983e-309,4.276881638551577e-309,5.949347022131974e-309
faceframe_second71_frame2137_2,3.12718357623316e-309,3.220223162353693e-309,2.811708043975233e-309,3.78638603381753e-309,3.441628493688615e-309,4.676430474585326e-309,4.574173227864726e-309,5.042826587504235e-309,5.639630518924153e-309,5.376471965704186e-309,4.2047314055914e-309,5.96357297259277e-309,3.350301498010473e-308,2.67323669386845e-308,1.0,6.241285642051023e-309,4.531474376190564e-309
faceframe_second71_frame2144_0,0.01354373189563946,0.016424820733284336,0.014079844924134438,0.017225944046392456,0.0196957269735366,0.024121446985335707,0.022562552528094908,0.5707253438282658,0.01759126286114286,0.016376180485379168,0.014600242560426316,0.01964899125341166,0.026247513114227527,0.020433186945028926,0.02315563922337045,0.019717861232611298,0.018878693765005325
faceframe_second71_frame2144_1,0.0027071017117171353,0.002888343357702019,0.005748071353259529,0.9318277036945153,0.0035525341369856533,0.004816544277529268,0.0028615492466229227,0.0038059347691123705,0.0059650273764437324,0.005619950767335937,0.0031527237139878303,0.003125374553187171,0.0043484719393326494,0.004188829755422977,0.004140347697032049,0.004707692656573713,0.006543798993239728
faceframe_second71_frame2144_2,3.126873556489707e-309,3.220512357838395e-309,2.81256277153052e-309,3.78775517477994e-309,3.442186523326163e-309,4.67867957306047e-309,4.57419046124265e-309,5.04590986355683e-309,5.641315977833116e-309,5.377967566615775e-309,4.20575234899615e-309,5.965285722274126e-309,3.361677582240072e-308,2.6689098309354134e-308,1.0,6.24315133261266e-309,4.532663620600025e-309
faceframe_second71_frame2151_0,0.013425650078012635,0.016274996109393768,0.013957928552431357,0.017083086092425422,0.01956086036362626,0.02387766187299362,0.02238199420833546,0.5236195011507057,0.01742626736969437,0.01622440956549747,0.014474424958360217,0.019459620509947956,0.02600507636678541,0.020248417384043486,0.022944622785385355,0.019573246852250245,0.018733816339655103
faceframe_second71_frame2151_1,2.444460818910515e-309,2.60977219586334e-309,5.17889016449346e-309,1.0,3.204164839451047e-309,4.33529541041422e-309,2.583227739337564e-309,3.437503045764475e-309,5.38212953073521e-309,5.08786965152575e-309,2.85374857964418e-309,2.826040540511314e-309,3.932603746726194e-309,3.78732603380407e-309,3.74358983200367e-309,4.27231112641768e-309,5.94215858086051e-309
faceframe_second71_frame2151_2,0.00049010802798114,0.0005047967419024121,0.00044085017464000337,0.0005937964813203347,0.0005397233553405711,0.0007336686329217191,0.0007172339383876125,0.0007914232325003763,0.000884270223683282,0.0008426591833907537,0.0006587456656664905,0.0009344751957284455,0.0052974210682354165,0.004176083443250422,0.9807060180896922,0.0009781856675685871,0.0007105408777900935
faceframe_second71_frame2151_3,0.025714383038451142,0.0292822269912298,0.03431585981451395,0.03929000561552796,0.019809149784760612,0.03722028466152186,0.021410845334884174,0.027487134316248656,0.09804830651332927,0.41143643761164905,0.03233227091994491,0.03683008079579088,0.039272112807008035,0.04241597580881355,0.039535295420601343,0.032223042630092624,0.033376587935632
faceframe_second71_frame2159_0,0.0017745302585499354,0.0018933277255569342,0.003762595755021258,0.9553374670660908,0.0023255325045725504,0.0031477399077967385,0.0018737940260110512,0.002491002649235379,0.0039047108664651297,0.003686268901488884,0.0020662404249331984,0.0020474361691206846,0.0028479162080678033,0.0027438310058165573,0.002711889094677353,0.003088246713061702,0.004297470723534022
faceframe_second71_frame2159_1,0.01339919369022246,0.016256542333775492,0.0139207420786496,0.01702862564831774,0.01942433334051079,0.023917673362480435,0.022313864051056898,0.6588709352820353,0.017430986199547718,0.016224406247026965,0.01445051357793505,0.019488255139815214,0.026046399241234024,0.020256966712426876,0.02296712200706165,0.01948553351400622,0.018654404016936094
faceframe_second71_frame2159_2,0.025977137225155527,0.029369934774829472,0.03479957354965022,0.039843766771902045,0.020216640157675377,0.03825414576993132,0.021900271936537957,0.027971007380511646,0.10398835724522576,0.3947606252953942,0.03333478979321271,0.03790251465222347,0.040385178919237576,0.04396478964795958,0.04078728708922228,0.032847578990365014,0.03369640080096588
faceframe_second71_frame2159_3,3.12999179225777e-309,3.2191837485005e-309,2.807983869520903e-309,3.780068670490253e-309,3.444793578421493e-309,4.672469567786227e-309,4.585811972551596e-309,5.03660348059242e-309,5.629618748123715e-309,5.361960456823525e-309,4.19598385198874e-309,5.952623005856164e-309,3.314445396736685e-308,2.689287951688897e-308,1.0,6.222776161213694e-309,4.523781811029025e-309
faceframe_second72_frame2167_0,0.001378875088494625,0.0014720392478320416,0.002923197346237917,0.9652486430690507,0.0018082399941688357,0.0024501311464190877,0.0014574533200991037,0.0019400999320683622,0.0030382748778307734,0.0028669046679804227,0.0016077550495749013,0.0015934237255345568,0.00221789754796744,0.00213565091256631,0.002111110154243552,0.002404936437809661,0.0033453674821214167
faceframe_second72_frame2167_1,0.013251766916528827,0.016088039632463535,0.013768524446444223,0.01683518637269839,0.019154828776079748,0.02370944684145494,0.02203937678300003,0.7019991630740364,0.01726143144870964,0.016063680944757023,0.0142911659179791,0.019303434290091674,0.025789474936225108,0.020049044533331947,0.022734568565272385,0.019235372943252543,0.01842549357767444
faceframe_second72_frame2167_2,0.0009294343211456546,0.0009576379905841842,0.0008371334789999921,0.0011278743510609952,0.0010234846938438154,0.0013919226669103079,0.001358423059700866,0.0015007095275673876,0.0016798073573438756,0.0016018681219954892,0.0012520309071619834,0.0017742511431807929,0.010034674154718771,0.007941261953070412,0.9633792501145614,0.0018605267391583157,0.0013497094189956803
faceframe_second72_frame2167_3,0.023672218200576384,0.02668955295685182,0.031515673204897406,0.036484456245732697,0.01849507727987399,0.035254861130878244,0.020053534144835284,0.025641223359040156,0.10131819923550861,0.4398741920410694,0.030074887879595665,0.03452109195066639,0.03731782679872449,0.04067280836665669,0.037646862512002374,0.02996714258169091,0.03080039211139926
faceframe_second72_frame2174_0,0.003782252289155462,0.004607112745694028,0.0039170195301578975,0.00477396019848424,0.005360554623963363,0.006851142133635746,0.006259768065132619,0.9148588962470697,0.004960315931041644,0.004612337520579018,0.004079857151356999,0.005576718555549388,0.007431769046646892,0.005759732685133286,0.006541534187241456,0.005425416343200185,0.005201612745958001
faceframe_second72_frame2174_1,0.002183847289963706,0.0023377976523307467,0.004623013388846083,0.9447026306354944,0.0028498444763814207,0.0038565174893554675,0.002306732247417542,0.0030790623723235583,0.004820575534138971,0.0045977178324098965,0.0025724548638353054,0.0025405921020955112,0.0035331699388528315,0.00340006604472756,0.0033604176456517904,0.003866449523908023,0.005369110962267251
faceframe_second72_frame2174_2,3.124659603575405e-309,3.20674335057649e-309,2.768380696217444e-309,3.69638404836722e-309,3.403935355260094e-309,4.58844837500864e-309,4.5873767395929e-309,4.96104155256385e-309,5.506455951501585e-309,5.28013277733941e-309,4.199355558402833e-309,6.007761209505016e-309,2.9003708505868136e-308,2.6291227194380177e-308,1.0,6.114577553308784e-309,4.428772236429054e-309
faceframe_second72_frame2174_3,0.022336317057051937,0.02564887968877931,0.027569262805271364,0.031087139590076945,0.01590907997080868,0.030938943897671625,0.017289910508180364,0.022307466297739057,0.08716886867157483,0.41979937970908493,0.023261288183567902,0.02822670933311136,0.03057257585774733,0.032511579917281916,0.030437296277948073,0.02401907251208881,0.026228506626214697
faceframe_second72_frame2181_0,0.003487789219534893,0.004250425260489437,0.0036136350583088057,0.004395914122803632,0.004932981480782175,0.006339951311246043,0.005766398730449203,0.9216148664775561,0.004573547388684708,0.004249988640081665,0.003754979403951316,0.005138957763371851,0.006825576288197257,0.005297458873025798,0.006011535330311451,0.004969985812801128,0.004776008838404611
faceframe_second72_frame2181_1,0.002303028062847366,0.0024656440691510715,0.004882400463875098,0.9417217364940798,0.0030021445018263413,0.004068854824699775,0.002430610323536654,0.003245068863599479,0.005085762180272375,0.004849770738776183,0.0027094738845177086,0.002677268034608754,0.0037212565797695193,0.0035812599494314435,0.003539277820742288,0.004066886304459247,0.00564955690380701
faceframe_second72_frame2181_2,3.122587777983833e-309,3.20198647321182e-309,2.76171028316578e-309,3.68317803876795e-309,3.396844331425365e-309,4.572168510313697e-309,4.58478460828616e-309,4.9400140911259e-309,5.48764358809535e-309,5.267435359314544e-309,4.200519926428866e-309,6.01032384873181e-309,2.819908872954031e-308,2.6334513701698683e-308,1.0,6.098307050159973e-309,4.412900375681376e-309
faceframe_second72_frame2181_3,0.021679063479111093,0.02495904732816668,0.02654559430296148,0.030059781627859293,0.015380804721614334,0.02978467120144575,0.016714027707662494,0.021606403470360778,0.08291470897954627,0.378651315388366,0.022381587782600007,0.02721809201904699,0.029592123250221085,0.031392664691432204,0.02943113284097047,0.0232637121002379,0.025482080399774832
faceframe_second72_frame2189_0,0.005178317976524262,0.006317102643235993,0.00538452620055275,0.006535621187188501,0.007314185971638799,0.009455251896204296,0.008543225393203518,0.8835982355458252,0.006800673664161123,0.006321347479864643,0.005588963384580343,0.007648326262135301,0.01010569775161473,0.007855393135084683,0.008907492540291837,0.007366158718890223,0.007079480249004087
faceframe_second72_frame2189_1,0.003178317918221996,0.00340352941209369,0.006729619091129212,0.9195398248246385,0.004146772822964526,0.005624124892685717,0.003356688374739447,0.004486032102413827,0.0070230848437405295,0.006685522698666308,0.003736462904652337,0.0036953850805817273,0.005141891609310618,0.004945588021552892,0.004888658866166134,0.005613407655495552,0.0078050888809471355
