name,cluster,x,y,frame,second,neutral,positive,negative
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second51_frame1551.jpg,2,13.424313,10.0991335,1551,51,0.8672186732292175,0.12311418354511261,0.00966709852218628
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second51_frame1559.jpg,2,13.392644,10.066144,1559,51,0.8973008394241333,0.09244674444198608,0.010252374224364758
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second52_frame1567.jpg,2,12.845121,10.297763,1567,52,0.902512788772583,0.08834168314933777,0.009145553223788738
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second52_frame1574.jpg,2,12.822279,10.294987,1574,52,0.8882130980491638,0.103734090924263,0.008052739314734936
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second52_frame1581.jpg,2,12.792624,10.268873,1581,52,0.8669725656509399,0.12644842267036438,0.006578975357115269
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second52_frame1589.jpg,2,12.90584,10.17685,1589,52,0.8952127695083618,0.09509404003620148,0.009693293832242489
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second13_frame404.jpg,1,-6.0032997,17.17018,404,13,0.9113410115242004,0.08222243934869766,0.006436499301344156
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second13_frame411.jpg,1,-6.0291185,17.196213,411,13,0.913227379322052,0.0812031701207161,0.005569381173700094
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second13_frame419.jpg,1,-6.0762854,17.243309,419,13,0.9181963801383972,0.07650887966156006,0.0052948035299777985
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second14_frame427.jpg,1,-6.051681,17.218626,427,14,0.9144710898399353,0.07909631729125977,0.006432610098272562
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second14_frame434.jpg,1,-6.0424805,17.209469,434,14,0.925585150718689,0.07019257545471191,0.004222199320793152
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second14_frame441.jpg,1,-6.010613,17.17754,441,14,0.9155080318450928,0.07887955009937286,0.0056123314425349236
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second14_frame449.jpg,1,-6.022378,17.18924,449,14,0.9151926040649414,0.07900667935609818,0.005800742655992508
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second15_frame457.jpg,1,-6.056274,17.223507,457,15,0.9139800071716309,0.0801193118095398,0.005900647956877947
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second15_frame464.jpg,1,-5.936084,17.102837,464,15,0.9107089042663574,0.082936130464077,0.006354947574436665
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second15_frame471.jpg,1,-6.0261164,17.193117,471,15,0.9092041254043579,0.08446791768074036,0.006328023038804531
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second15_frame479.jpg,1,-5.97983,17.14644,479,15,0.9123676419258118,0.080894336104393,0.006738067604601383
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second16_frame487.jpg,1,-6.0203567,17.187313,487,16,0.9149956703186035,0.0780843123793602,0.006919981446117163
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second16_frame494.jpg,1,-5.96066,17.12759,494,16,0.7186650633811951,0.13293181359767914,0.1484031081199646
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second16_frame501.jpg,1,-2.0788233,9.499455,501,16,0.8054680824279785,0.1119849905371666,0.0825468897819519
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second16_frame509.jpg,1,-2.0589063,9.476909,509,16,0.782625675201416,0.13302448391914368,0.08434979617595673
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second17_frame524.jpg,1,-2.0187044,9.436137,524,17,0.8583319783210754,0.08934825658798218,0.05231975391507149
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second17_frame531.jpg,1,-2.0634165,9.483427,531,17,0.865584135055542,0.08209183812141418,0.05232406035065651
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second17_frame539.jpg,1,-2.0771217,9.49543,539,17,0.7848987579345703,0.10264866054058075,0.11245251446962357
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second18_frame547.jpg,1,-2.0125241,9.431256,547,18,0.40248483419418335,0.3438822329044342,0.2536329925060272
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second18_frame554.jpg,1,-2.0449252,9.469449,554,18,0.33370640873908997,0.3515826165676117,0.31471091508865356
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second18_frame561.jpg,1,-2.1021564,9.521532,561,18,0.31402823328971863,0.3569928705692291,0.32897886633872986
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second18_frame569.jpg,1,-2.004478,9.424173,569,18,0.3693011701107025,0.34171977639198303,0.28897902369499207
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second19_frame577.jpg,1,-1.9284686,9.349807,577,19,0.34796637296676636,0.3450603187084198,0.30697324872016907
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second19_frame584.jpg,1,-2.107978,9.528144,584,19,0.3706490099430084,0.34173673391342163,0.28761422634124756
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second19_frame591.jpg,1,-2.0759509,9.496192,591,19,0.37692514061927795,0.3441013991832733,0.27897346019744873
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second19_frame599.jpg,1,-2.0356436,9.455675,599,19,0.844702422618866,0.1316334754228592,0.023664001375436783
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second1_frame37.jpg,1,-2.3322523,6.2409244,37,1,0.822525143623352,0.15671183168888092,0.020763032138347626
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second1_frame44.jpg,1,-2.6324086,5.9985137,44,1,0.8225832581520081,0.15756483376026154,0.01985190622508526
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second1_frame51.jpg,1,-2.43145,6.2075996,51,1,0.816589891910553,0.16330893337726593,0.020101206377148628
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second1_frame59.jpg,1,-2.3454337,6.278431,59,1,0.9442790746688843,0.046144749969244,0.009576164186000824
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second13_frame397.jpg,1,-0.56900376,5.3100057,397,13,0.909446656703949,0.08607638627290726,0.004476976115256548
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second17_frame517.jpg,1,-2.002641,9.422719,517,17,0.840076744556427,0.10654029250144958,0.05338301882147789
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second20_frame607.jpg,1,-2.1967916,3.6229799,607,20,0.8185855150222778,0.1501152366399765,0.031299278140068054
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second24_frame727.jpg,-1,-5.91018,7.8974695,727,24,0.7733304500579834,0.15631592273712158,0.07035356760025024
