name,cluster,x,y,second,frame,disgust,anger,neutral,sadness,surprise,contempt,happy,fear
faceframe_second16_frame487_2,1,13.516022,10.727019,16,487,0.15002945065498352,0.12013878673315048,,,0.16060727834701538,,0.1543455570936203,0.10834091156721115
faceframe_second16_frame494_0,1,13.469955,10.803383,16,494,0.1263609677553177,,0.16350242495536804,,0.12260613590478897,0.13671886920928955,0.1468803435564041,
faceframe_second16_frame501_0,1,13.723532,10.991444,16,501,0.12786893546581268,,0.1718224585056305,,0.12285646051168442,0.11719140410423279,0.15327058732509613,
faceframe_second16_frame509_0,1,13.579231,10.920861,16,509,0.12747043371200562,,0.17292137444019318,,0.12110785394906998,0.1229643002152443,0.15268851816654205,
faceframe_second17_frame524_0,1,13.42212,11.411773,17,524,0.12753351032733917,,0.1725878268480301,,0.1185298040509224,0.12260003387928009,0.15362291038036346,
faceframe_second17_frame531_0,1,13.384442,11.415474,17,531,0.12737888097763062,,0.17295658588409424,,0.11844031512737274,0.1233677938580513,0.1534539759159088,
faceframe_second17_frame539_0,1,13.381728,11.41937,17,539,0.12737888097763062,,0.17295658588409424,,0.11844031512737274,0.1233677938580513,0.1534539759159088,
faceframe_second13_frame397_0,1,7.117911,9.848022,13,397,0.2082199603319168,0.2531560957431793,0.11548052728176117,0.12839490175247192,,0.08050018548965454,,
faceframe_second13_frame397_1,-1,21.594645,-7.159817,13,397,0.1874970644712448,0.17797236144542694,0.1362263709306717,0.11679428070783615,0.11161446571350098,,,
faceframe_second17_frame517_0,1,13.526484,10.76556,17,517,0.12505531311035156,,0.17497187852859497,,0.11871817708015442,0.12425150722265244,0.1542784422636032,
faceframe_second39_frame1177_0,1,13.9137745,10.632468,39,1177,0.1407429277896881,,0.15707792341709137,,,0.11777243763208389,0.14576657116413116,0.1154894232749939
faceframe_second39_frame1177_1,1,13.102335,10.523049,39,1177,0.1467088907957077,0.1320144087076187,0.13504385948181152,,0.14391924440860748,,0.12104296684265137,
faceframe_second42_frame1267_0,0,1.0005034,17.55343,42,1267,0.2531980872154236,0.19737164676189423,0.1252332478761673,0.09782207012176514,0.09599614888429642,,,
faceframe_second4_frame127_0,1,9.847735,7.2979064,4,127,0.3166573643684387,0.16584773361682892,0.09125243872404099,0.09658156335353851,,0.1325855851173401,,
faceframe_second57_frame1717_0,1,8.257933,9.177655,57,1717,0.22542740404605865,0.17737579345703125,0.14344970881938934,0.1041012555360794,0.09501051157712936,,,
faceframe_second6_frame187_0,1,6.2691193,11.034458,6,187,0.2874848544597626,0.19195811450481415,0.11330708861351013,0.10040216892957687,,0.09920909255743027,,
faceframe_second80_frame2407_0,1,2.9245474,0.70158005,80,2407,0.20120620727539062,0.1906360387802124,0.10892705619335175,0.10006475448608398,,0.1584370881319046,,
faceframe_second95_frame2857_0,1,-14.131976,3.7905166,95,2857,0.1352013200521469,0.1123553141951561,0.10311982780694962,,,0.1448063999414444,0.28059419989585876,
faceframe_second2_frame67_0,1,9.701338,8.333615,2,67,0.12009742110967636,0.2720027267932892,0.12106151133775711,0.14772383868694305,,0.09636896103620529,,
faceframe_second2_frame74_0,1,9.740386,8.39829,2,74,0.18496336042881012,0.23234237730503082,0.11143218725919724,0.1417451649904251,0.08837083727121353,,,
faceframe_second2_frame81_0,1,9.800952,8.421667,2,81,0.1719542145729065,0.25506454706192017,0.11148907989263535,0.14489665627479553,0.09333572536706924,,,
faceframe_second2_frame89_0,1,9.691168,8.565381,2,89,0.17397011816501617,0.18904437124729156,0.10590922087430954,0.1399664431810379,,0.1119275689125061,,
faceframe_second32_frame981_0,1,6.7011447,10.5640135,32,981,0.21174019575119019,0.2635769844055176,0.1219162791967392,0.1264333575963974,,0.1027795672416687,,
faceframe_second32_frame989_0,1,6.8139677,10.466475,32,989,0.2060898244380951,0.2657652795314789,0.11699182540178299,0.1346902996301651,,0.1002856120467186,,
faceframe_second33_frame1004_0,1,6.714529,10.534923,33,1004,0.26074641942977905,0.21333852410316467,0.1147596463561058,0.11254293471574783,,0.1268320530653,,
faceframe_second33_frame1011_0,1,7.277032,9.554847,33,1011,0.1635545939207077,0.2283145934343338,0.1552548110485077,0.11743460595607758,,0.0960923433303833,,
faceframe_second33_frame1019_0,1,7.981815,9.1295185,33,1019,0.16172559559345245,0.21305502951145172,0.13463354110717773,0.12114711850881577,,0.10329388827085495,,
faceframe_second33_frame1019_1,1,10.0434265,9.570176,33,1019,0.1474526971578598,0.14181894063949585,,0.13685816526412964,0.12761421501636505,0.1313467174768448,,
faceframe_second33_frame997_0,1,6.6994667,10.573704,33,997,0.202101930975914,0.25663742423057556,0.11544349044561386,0.14152438938617706,,0.1112557053565979,,
faceframe_second38_frame1147_0,1,13.81695,10.685808,38,1147,0.13942018151283264,,0.15629155933856964,0.11379196494817734,,0.11893510073423386,0.14890186488628387,
faceframe_second38_frame1154_0,1,13.9607315,10.721404,38,1154,0.14202144742012024,,0.15491743385791779,,,0.11922593414783478,0.14729377627372742,0.11427158117294312
faceframe_second38_frame1154_1,1,9.049951,9.298302,38,1154,0.17681045830249786,0.15856972336769104,0.11165150254964828,0.13034747540950775,,,,0.12120359390974045
faceframe_second38_frame1161_0,1,13.732961,10.310354,38,1161,0.1420222967863083,,0.1571250855922699,,,0.1179967075586319,0.1467425376176834,0.11468561738729477
faceframe_second38_frame1161_1,1,8.990729,9.402697,38,1161,0.16734616458415985,0.1555657684803009,0.12049633264541626,0.12684394419193268,,,,0.12790356576442719
faceframe_second38_frame1169_0,1,13.809168,10.48282,38,1169,0.1418907791376114,,0.1568022221326828,,,0.11826610565185547,0.14747747778892517,0.11527878791093826
faceframe_second39_frame1184_0,1,13.756886,10.268599,39,1184,0.14243295788764954,,0.15515214204788208,,,0.11899171769618988,0.14644096791744232,0.11560860276222229
faceframe_second39_frame1191_0,1,13.919236,10.389844,39,1191,0.14261353015899658,,0.15579290688037872,,,0.12020332366228104,0.14581312239170074,0.11570878326892853
faceframe_second3_frame111_0,1,9.747321,7.4123163,3,111,0.3704347610473633,0.11926686763763428,,0.09121325612068176,0.08999069035053253,0.11272959411144257,,
faceframe_second3_frame119_0,1,9.95656,7.1781507,3,119,0.22578217089176178,0.17841623723506927,0.1208147332072258,0.12046223133802414,,0.1273815780878067,,
faceframe_second41_frame1237_0,0,1.3626207,17.123653,41,1237,0.21011723577976227,0.1351342648267746,0.10904450714588165,,0.16299961507320404,0.12892715632915497,,
faceframe_second41_frame1244_0,0,1.4987712,17.202372,41,1244,0.22452567517757416,0.15207067131996155,0.11029814928770065,,0.1524919867515564,0.1138395443558693,,
faceframe_second41_frame1251_0,0,1.3968976,17.52226,41,1251,0.21788790822029114,0.23173104226589203,0.11635814607143402,0.10509559512138367,0.09951010346412659,,,
faceframe_second41_frame1259_0,0,1.2341181,17.546768,41,1259,0.22479009628295898,0.20575590431690216,0.11339665204286575,0.12095515429973602,0.10252705216407776,,,
faceframe_second42_frame1274_0,0,0.8750489,17.337955,42,1274,0.22043386101722717,0.21217341721057892,0.11396532505750656,0.12036120891571045,0.10319516807794571,,,
faceframe_second42_frame1281_0,0,0.8449927,17.305588,42,1281,0.24306455254554749,0.20269829034805298,0.12392006814479828,0.10982471704483032,0.09506388008594513,,,
faceframe_second42_frame1289_0,0,1.1222978,17.266876,42,1289,0.20751208066940308,0.18916064500808716,0.12882208824157715,0.11286640167236328,0.1066875159740448,,,
faceframe_second43_frame1297_0,0,0.95162535,17.190996,43,1297,0.22637218236923218,0.180525004863739,0.12506809830665588,0.10196410119533539,0.11839108914136887,,,
faceframe_second43_frame1304_0,0,1.2171295,17.39758,43,1304,0.18541093170642853,0.1923595815896988,0.13682855665683746,0.1105877012014389,,0.11011690646409988,,
faceframe_second43_frame1311_0,0,1.0761952,17.359936,43,1311,0.2025173306465149,0.18509836494922638,0.1415303349494934,,0.10846434533596039,0.10481885075569153,,
faceframe_second43_frame1319_0,0,1.0369058,17.008072,43,1319,0.19527146220207214,0.19984479248523712,0.1378844678401947,0.1168227419257164,0.10493499785661697,,,
faceframe_second44_frame1327_0,0,1.3872216,16.684353,44,1327,0.21328386664390564,0.16978782415390015,0.14205309748649597,0.10878219455480576,0.11111775785684586,,,
faceframe_second44_frame1334_0,0,1.508087,16.490097,44,1334,0.22003017365932465,0.2079114466905594,0.11784563213586807,0.12264968454837799,0.10274828970432281,,,
faceframe_second44_frame1341_0,0,1.5774086,17.244297,44,1341,0.19145479798316956,0.20567496120929718,0.12860162556171417,0.12903955578804016,,0.10078299790620804,,
faceframe_second44_frame1349_0,0,1.5692452,17.278343,44,1349,0.1900038868188858,0.1986478567123413,0.13119779527187347,0.1270553171634674,,0.10391048341989517,,
faceframe_second45_frame1357_0,0,1.5159223,17.173265,45,1357,0.20240922272205353,0.20551475882530212,0.13172313570976257,0.1213437020778656,0.10159515589475632,,,
faceframe_second45_frame1364_0,0,1.5025166,16.532341,45,1364,0.22647303342819214,0.17813587188720703,0.1334855556488037,0.1128312274813652,0.11819014698266983,,,
faceframe_second45_frame1371_0,0,1.5199729,17.220669,45,1371,0.230255588889122,0.19721846282482147,0.13252021372318268,0.1087995246052742,0.10640714317560196,,,
faceframe_second45_frame1379_0,0,1.518922,16.597158,45,1379,0.21918413043022156,0.1841229945421219,0.13325977325439453,0.12267667800188065,0.12203601747751236,,,
faceframe_second46_frame1387_0,0,1.5496426,16.486147,46,1387,0.2010263353586197,0.18936572968959808,0.13034452497959137,0.11798585206270218,0.1059059202671051,,,
faceframe_second46_frame1394_0,0,1.8818058,17.039907,46,1394,0.20397116243839264,0.2274918407201767,0.11024241894483566,0.12525823712348938,,0.1047326847910881,,
faceframe_second46_frame1401_0,0,1.9400544,17.10589,46,1401,0.2279336154460907,0.22215187549591064,0.10108652710914612,0.12297386676073074,,0.09997282177209854,,
faceframe_second46_frame1409_0,0,1.9247023,17.046547,46,1409,0.24551168084144592,0.17400258779525757,0.10662184655666351,0.11895519495010376,,0.11547169834375381,,
faceframe_second47_frame1417_0,1,8.5827265,9.309801,47,1417,0.18746015429496765,0.19452857971191406,0.15825866162776947,0.12001724541187286,,0.08770336210727692,,
faceframe_second47_frame1424_0,1,8.786577,9.155159,47,1424,0.18874087929725647,0.18164698779582977,0.11660560220479965,0.13390985131263733,,,,0.10396698862314224
faceframe_second48_frame1469_0,0,2.105664,18.265282,48,1469,0.29555565118789673,0.1426265984773636,0.13475021719932556,0.09770809859037399,,,,0.09398914873600006
faceframe_second49_frame1477_0,0,2.1804686,18.336674,49,1477,0.29350751638412476,0.14143607020378113,0.1431678831577301,0.0980624258518219,,,,0.08988252282142639
faceframe_second49_frame1484_0,0,2.089509,18.265858,49,1484,0.29703289270401,0.14436031877994537,0.13569605350494385,0.09799598157405853,0.09582049399614334,,,
faceframe_second49_frame1491_0,0,2.0698557,18.231722,49,1491,0.25062665343284607,0.1538183093070984,0.1433163285255432,0.11080767959356308,0.09759557247161865,,,
faceframe_second49_frame1499_0,0,2.0258024,18.266981,49,1499,0.22346073389053345,0.15628820657730103,0.14072421193122864,0.11367753148078918,0.10895504057407379,,,
faceframe_second6_frame194_0,1,6.2886057,11.146013,6,194,0.24480678141117096,0.25865110754966736,0.10345350950956345,0.10295853763818741,,0.10231141000986099,,
faceframe_second6_frame201_0,1,6.3449574,11.084115,6,201,0.2181636244058609,0.26036903262138367,0.11126775294542313,0.11675095558166504,,0.0870819091796875,,
faceframe_second6_frame209_0,1,6.31266,11.042184,6,209,0.25883862376213074,0.24580802023410797,0.10203665494918823,0.11596503108739853,,0.08078420907258987,,
faceframe_second55_frame1679_0,1,7.682609,9.824767,55,1679,0.20685526728630066,0.18209140002727509,0.14887697994709015,0.11816452443599701,0.09797098487615585,,,
faceframe_second56_frame1687_0,1,7.772084,9.609653,56,1687,0.23537719249725342,0.16603732109069824,0.19037915766239166,0.1034097820520401,0.09662260115146637,,,
faceframe_second56_frame1694_0,1,7.923659,9.5677595,56,1694,0.20996896922588348,0.18876004219055176,0.17678943276405334,0.13144031167030334,0.10297349840402603,,,
faceframe_second56_frame1701_0,1,7.710993,9.131842,56,1701,0.19406868517398834,0.19336241483688354,0.14964397251605988,0.09848006814718246,,,0.10620742291212082,
faceframe_second56_frame1709_0,1,7.9364824,9.181959,56,1709,0.19683478772640228,0.17537929117679596,0.13582465052604675,,,0.11092238128185272,0.11225161701440811,
faceframe_second5_frame157_0,1,9.962268,7.057612,5,157,0.22730723023414612,0.22450372576713562,0.13162142038345337,0.11620069295167923,,0.10570970177650452,,
faceframe_second5_frame157_1,1,8.732178,9.1158085,5,157,0.159030482172966,0.1896449327468872,0.14415870606899261,0.11959952861070633,,,0.10748174786567688,
faceframe_second5_frame164_0,1,9.914535,7.106876,5,164,0.1816341131925583,0.23388783633708954,0.1456323266029358,0.13846059143543243,,0.10611917078495026,,
faceframe_second5_frame171_0,1,6.1865883,11.194103,5,171,0.24455119669437408,0.21520447731018066,0.12480481714010239,0.10663755238056183,,0.09873742610216141,,
faceframe_second5_frame179_0,1,6.241108,11.149522,5,179,0.25931301712989807,0.23217147588729858,0.11093797534704208,0.10605000704526901,,0.10250834375619888,,
faceframe_second60_frame1814_0,1,9.428014,8.74374,60,1814,0.16774605214595795,0.188642680644989,0.13501834869384766,0.12888464331626892,,0.11845385283231735,,
faceframe_second60_frame1821_0,1,9.3317585,8.812462,60,1821,0.1461676061153412,0.19112549722194672,0.14891085028648376,0.15124493837356567,,0.09722546488046646,,
faceframe_second60_frame1829_0,1,9.416615,8.81903,60,1829,0.12945139408111572,0.20059579610824585,0.1488562524318695,0.1305275708436966,,,0.11180201172828674,
faceframe_second61_frame1837_0,1,9.311386,8.878409,61,1837,0.1528715193271637,0.20067575573921204,0.13960891962051392,0.11423087120056152,0.10645166039466858,,,
faceframe_second77_frame2339_0,1,3.2191064,0.90104383,77,2339,0.30346643924713135,0.19624003767967224,0.10172669589519501,0.08618667721748352,,0.09361419081687927,,
faceframe_second78_frame2347_0,1,3.0193014,0.54369575,78,2347,0.27603983879089355,0.18901415169239044,0.10919899493455887,0.09231060743331909,,0.09078461676836014,,
faceframe_second78_frame2354_0,1,3.147285,0.46617237,78,2354,0.24376265704631805,0.13382385671138763,0.1068931370973587,,,0.11857093125581741,0.19387485086917877,
faceframe_second78_frame2361_0,1,3.2645516,0.5156051,78,2361,0.2243538200855255,0.20931470394134521,0.12217393517494202,0.0944196879863739,,0.11523936688899994,,
faceframe_second78_frame2369_0,1,3.2527766,0.7114998,78,2369,0.2960871160030365,0.16894283890724182,0.12315234541893005,0.08949814736843109,,,0.09219112247228622,
faceframe_second79_frame2377_0,1,3.213728,0.38169742,79,2377,0.2485102266073227,0.1602100133895874,0.12150435149669647,,,0.11034243553876877,0.12614434957504272,
faceframe_second79_frame2384_0,1,3.2327042,0.36903763,79,2384,0.22988887131214142,0.2224997729063034,0.11236530542373657,0.10849392414093018,0.0910334438085556,,,
faceframe_second79_frame2391_0,1,3.0754113,0.45243096,79,2391,0.18776565790176392,0.13789035379886627,0.11175747215747833,,,0.15863105654716492,0.14574773609638214,
faceframe_second79_frame2399_0,1,3.0585392,0.44293395,79,2399,0.15210101008415222,0.16389288008213043,0.11520015448331833,0.1080721840262413,,0.21218177676200867,,
faceframe_second7_frame217_0,1,6.461284,10.931323,7,217,0.29215195775032043,0.23402421176433563,0.11341484636068344,0.0923277959227562,,0.09556551277637482,,
faceframe_second7_frame224_0,1,13.968799,10.91918,7,224,0.13702930510044098,,0.16242125630378723,,0.12850047647953033,0.11989696323871613,0.13935601711273193,
faceframe_second7_frame231_0,1,13.780775,11.129583,7,231,0.13745664060115814,,0.15934090316295624,,0.13077127933502197,,0.13867712020874023,0.11838556826114655
faceframe_second7_frame239_0,1,13.9077425,11.195075,7,239,0.137912318110466,,0.160471111536026,,0.1316654235124588,,0.13735157251358032,0.11764463037252426
faceframe_second80_frame2414_0,1,2.9908545,0.6123639,80,2414,0.21636344492435455,0.20482708513736725,0.13055600225925446,0.10777141898870468,,0.12135697156190872,,
faceframe_second80_frame2421_0,1,3.070265,0.6278959,80,2421,0.2222341150045395,0.22029761970043182,0.1313243806362152,0.09665186703205109,,0.12655480206012726,,
faceframe_second80_frame2429_0,1,3.1140091,0.75623626,80,2429,0.2076050490140915,0.22414721548557281,0.13509023189544678,0.10918617248535156,,0.12130765616893768,,
faceframe_second81_frame2437_0,1,3.3675036,0.61629343,81,2437,0.16666942834854126,0.2145858258008957,0.1454717069864273,0.0980701670050621,,0.1446588635444641,,
faceframe_second81_frame2451_0,1,9.907985,9.459268,81,2451,0.07691898196935654,0.2543218731880188,0.14735332131385803,0.22310039401054382,,0.11143520474433899,,
faceframe_second82_frame2467_0,1,9.894784,9.1626,82,2467,,0.19055022299289703,0.14081674814224243,0.1584489792585373,,0.12069867551326752,0.1139829009771347,
faceframe_second82_frame2474_0,1,9.824701,9.297932,82,2474,,0.20638176798820496,0.17109236121177673,0.1390247642993927,0.09924864768981934,0.1078525260090828,,
faceframe_second82_frame2481_0,1,9.649732,9.2374325,82,2481,0.09760721027851105,0.23978176712989807,0.13300193846225739,0.1952984631061554,,0.0906819999217987,,
faceframe_second83_frame2497_0,1,9.780741,9.186582,83,2497,0.10703817009925842,0.19966639578342438,0.16431064903736115,0.14414431154727936,,0.11015065014362335,,
faceframe_second83_frame2519_0,1,9.722282,9.330398,83,2519,0.0773494765162468,0.26223209500312805,0.17404787242412567,0.20602606236934662,,0.09121155738830566,,
faceframe_second8_frame247_0,1,13.985771,10.794862,8,247,0.13882358372211456,,0.15895871818065643,,0.1314835101366043,0.11814063787460327,0.1362890601158142,
faceframe_second8_frame254_0,1,13.488148,11.331483,8,254,0.1375809609889984,,0.14752192795276642,,0.1377231925725937,0.1223374530673027,0.13451232016086578,
faceframe_second8_frame261_0,1,13.6260195,10.825337,8,261,0.13733109831809998,,0.14642201364040375,,0.14036627113819122,0.12246949970722198,0.13451598584651947,
faceframe_second8_frame269_0,1,13.611795,10.863248,8,269,0.13853615522384644,,0.1378919929265976,,0.14095786213874817,0.12271084636449814,0.13519540429115295,
faceframe_second92_frame2767_0,1,-14.80663,4.467885,92,2767,0.15964412689208984,,0.06759423762559891,,0.06873112916946411,0.0891072079539299,0.4463370144367218,
faceframe_second92_frame2774_0,1,-14.880235,4.3993397,92,2774,0.14018160104751587,0.06803097575902939,,,0.07030870765447617,0.09041323512792587,0.47193607687950134,
faceframe_second92_frame2781_0,1,-14.86013,4.4166384,92,2781,0.154716357588768,0.08697512745857239,0.08027990162372589,,,0.10812453180551529,0.3914322555065155,
faceframe_second92_frame2789_0,1,-14.862825,4.368259,92,2789,0.1368868499994278,0.12806826829910278,0.10866415500640869,,,0.14270997047424316,0.24118468165397644,
faceframe_second93_frame2797_0,1,-14.751335,4.4006944,93,2797,0.12978848814964294,0.10471931099891663,0.08988917618989944,,,0.12335863709449768,0.3511161804199219,
faceframe_second93_frame2804_0,1,-14.654563,4.37955,93,2804,0.10506358742713928,0.08372674137353897,0.07617715746164322,,,0.09582003951072693,0.4703768193721771,
faceframe_second93_frame2811_0,1,-14.109708,4.536668,93,2811,0.11021024733781815,0.06322692334651947,,,0.07295794039964676,0.09284395724534988,0.5099233388900757,
faceframe_second93_frame2819_0,1,-14.134649,4.595753,93,2819,0.102546326816082,0.08999534696340561,,,0.07524564862251282,0.09965656697750092,0.45837539434432983,
faceframe_second94_frame2827_0,1,-13.860491,4.403014,94,2827,0.10099562257528305,0.09960708022117615,0.08320029079914093,,,0.12474066019058228,0.3997974693775177,
faceframe_second94_frame2834_0,1,-13.763172,4.2868624,94,2834,0.10403004288673401,0.10177532583475113,0.08134616166353226,,,0.12856794893741608,0.3957604467868805,
faceframe_second94_frame2841_0,1,-13.538756,4.2685165,94,2841,0.1490611433982849,0.09801583737134933,0.07479511201381683,,,0.10675462335348129,0.38939544558525085,
faceframe_second94_frame2849_0,1,-13.766765,4.1060705,94,2849,0.16034851968288422,0.12421148270368576,0.09988749027252197,,,0.12120455503463745,0.26082369685173035,
faceframe_second95_frame2864_0,1,-14.468563,3.7079184,95,2864,0.14241354167461395,0.09612523764371872,0.08401114493608475,,,0.12452378869056702,0.3580685555934906,
faceframe_second95_frame2871_0,1,-14.640024,3.9117532,95,2871,0.19151294231414795,0.09704343229532242,0.08270192891359329,,,0.09353029727935791,0.34463053941726685,
faceframe_second95_frame2879_0,1,-14.694337,3.8189723,95,2879,0.18977023661136627,0.11463315784931183,,,0.0944300964474678,0.12452338635921478,0.2575189471244812,
faceframe_second96_frame2887_0,1,-14.516304,3.7935443,96,2887,0.17839890718460083,,0.08127996325492859,,0.08986237645149231,0.08934996277093887,0.3892233371734619,
faceframe_second96_frame2894_0,1,-14.423349,3.906987,96,2894,0.1229017898440361,0.07697096467018127,,,0.08057686686515808,0.10267436504364014,0.4386141002178192,
