,0,1,2,3,4,5
faceframe_second11_frame359_4,0.05757363484262878,0.045008636964839685,0.04570570564957109,0.03986852915725185,0.05803839581213406,0.05413515260825504
faceframe_second11_frame359_5,0.011021424970709001,0.012260699920581849,0.013054666016468416,0.010505920403502653,0.02368302271118074,0.9221653868138077
faceframe_second12_frame367_0,0.005035864090049378,0.9048473034561231,0.006166666345831513,0.006773121971359745,0.007749938581954998,0.00493996598893471
faceframe_second12_frame367_1,1.104113358627793e-309,1.548929140871335e-309,1.682085810855594e-309,1.0,1.354236598879755e-309,1.072224731913157e-309
faceframe_second12_frame367_2,1.73895536544543e-309,1.706792165956837e-309,1.49693319807642e-309,1.3497464432377e-309,1.0,2.07175157391353e-309
faceframe_second12_frame367_3,1.00800645368856e-309,1.393454852478473e-309,1.0,1.746216098319846e-309,1.50188453440822e-309,1.350240812492303e-309
faceframe_second12_frame367_4,0.05737812474163207,0.04483696056974741,0.04553239437794241,0.03976327002228993,0.057797669709490004,0.05395556321446272
faceframe_second12_frame367_5,1.3415789654467e-309,1.492835717548113e-309,1.617345651269176e-309,1.282509158824187e-309,2.92669616958933e-309,1.0
faceframe_second12_frame374_0,1.0077657670236e-309,1.38803427624711e-309,1.0,1.741025341686905e-309,1.49942338785917e-309,1.34901225859095e-309
faceframe_second12_frame374_1,1.102512910621366e-309,1.544364415346387e-309,1.70320267181021e-309,1.0,1.35301538166074e-309,1.074080366110073e-309
faceframe_second12_frame374_2,0.004588408255049928,0.9278719233658224,0.005623053679507181,0.006171890516193579,0.007056455250369105,0.004508953983895997
faceframe_second12_frame374_3,1.729870670736597e-309,1.707817467996177e-309,1.499010224874366e-309,1.360050443860934e-309,1.0,2.078379723779976e-309
faceframe_second12_frame374_4,0.0574847226281302,0.0449418827327288,0.04564218796911674,0.03982874336668543,0.05794570805859908,0.05407531513738396
faceframe_second12_frame374_5,1.332914467853113e-309,1.496067949587747e-309,1.62087498895605e-309,1.28041614965704e-309,2.902324578993915e-309,1.0
faceframe_second12_frame381_0,1.101288205054493e-309,1.544296276432616e-309,1.71280194541282e-309,1.0,1.35300271979751e-309,1.075392797402104e-309
faceframe_second12_frame381_1,1.72296229205465e-309,1.71743834386512e-309,1.513141707196033e-309,1.367319548092927e-309,1.0,2.0774626308986e-309
faceframe_second12_frame381_2,0.00717791193598611,0.9110130131353857,0.00881615648978342,0.009630224202724944,0.011067575612801386,0.00707066126148158
faceframe_second12_frame381_3,1.006381807753727e-309,1.393467270829296e-309,1.0,1.748214703852057e-309,1.50119159258869e-309,1.3550591733737e-309
faceframe_second12_frame381_4,0.05771277751400069,0.04500662805898384,0.045612989324400395,0.039865204739422386,0.05803872224509731,0.05405892787637217
faceframe_second12_frame381_5,1.339626720183675e-309,1.49159869110404e-309,1.62014673183772e-309,1.28392235313393e-309,2.9185909387117e-309,1.0
faceframe_second12_frame389_0,1.010349948792397e-309,1.397255795114966e-309,1.0,1.754320496472535e-309,1.50668134212993e-309,1.351583309909545e-309
faceframe_second12_frame389_1,1.729310259838153e-309,1.70204259213706e-309,1.48731903005708e-309,1.336046774735925e-309,1.0,2.09082667569068e-309
faceframe_second12_frame389_2,1.11897300448826e-309,1.0,1.37680762587257e-309,1.513129757959355e-309,1.713608882207535e-309,1.09760806987741e-309
faceframe_second12_frame389_3,1.09767000426515e-309,1.54308488309601e-309,1.726918081137594e-309,1.0,1.35064117736734e-309,1.07660694241705e-309
faceframe_second12_frame389_4,0.0576169380512636,0.045018179867324135,0.04558098065185006,0.039853659874269365,0.05799577103342118,0.05403114067907099
faceframe_second12_frame389_5,1.34097766283384e-309,1.496398996294155e-309,1.627237836778707e-309,1.286786858529894e-309,2.93050991694541e-309,1.0
faceframe_second4_frame134_0,0.019694485957712365,0.028316140064219796,0.3721815281987793,0.03656201452459906,0.029703868413017864,0.028748649317260642
faceframe_second4_frame134_1,0.01596328200810261,0.6078881218363802,0.020616580263237632,0.021412393348960765,0.025188232600982317,0.016552923431088468
faceframe_second4_frame134_2,1.771581112301696e-309,1.657885130625247e-309,1.42416597183386e-309,1.315387124405994e-309,1.0,2.06572046325529e-309
faceframe_second4_frame134_3,0.15595945689343102,0.08677317141754574,0.0669521787870399,0.07789895570419822,0.13248109460729093,0.08877113688216219
faceframe_second4_frame134_4,1.0,1.37683440370503e-309,1.25649091558114e-309,1.37172221240789e-309,2.201622157411173e-309,1.232088600630597e-309
faceframe_second4_frame141_0,0.015474267143433616,0.6245302747777703,0.02001067825823013,0.020815385634944485,0.02441548346846159,0.016055950925101793
faceframe_second4_frame141_1,1.766821333136475e-309,1.661396433903333e-309,1.44474263620828e-309,1.3304285736592e-309,1.0,2.07033478055158e-309
faceframe_second4_frame141_2,0.015800093708898576,0.0236159927445749,0.09039147055452725,0.026946474786975816,0.027514612983927135,0.02252517387769795
faceframe_second4_frame141_3,0.004035421595855969,0.005686169103488035,0.006038504930803954,0.8621028339770721,0.004954881557101072,0.0039037719777280516
faceframe_second4_frame141_4,0.15723996017434982,0.08749006804685988,0.06723808119715063,0.07846789800771749,0.1327653019395666,0.08865677514542145
faceframe_second4_frame141_5,0.9761788359404061,0.00422470237798383,0.003860334298850738,0.0041899140282380745,0.006779952652492994,0.0037904002495169685
faceframe_second4_frame149_0,0.01581801019172169,0.023682103004967828,0.09092712546983797,0.026987299189310966,0.02753194182787904,0.02256093223869082
faceframe_second4_frame149_1,0.01568410323705646,0.614797680363116,0.020309029732637793,0.021111167840391458,0.024747261074033473,0.01628577071177433
faceframe_second4_frame149_2,1.102972588798573e-309,1.484563313186316e-309,1.706788823805393e-309,1.0,1.3487547915527e-309,1.08630973314984e-309
faceframe_second4_frame149_3,1.762062854929413e-309,1.666967437158905e-309,1.449871960072406e-309,1.332097873394943e-309,1.0,2.07301752952306e-309
faceframe_second4_frame149_4,0.15463901440929662,0.08665935650903427,0.06668141741469649,0.07773116022913457,0.13175934195411973,0.0883181013177359
faceframe_second4_frame149_5,1.0,1.37370920222206e-309,1.256254911758193e-309,1.366471259169244e-309,2.199017950643086e-309,1.23265888357041e-309
faceframe_second50_frame1507_0,0.012270636940628807,0.01492512556366103,0.017103739502707358,0.5952644782999091,0.014108930512476064,0.011494728507088048
faceframe_second50_frame1514_0,0.011518557477066083,0.014038812202837883,0.01603251995407501,0.628112950686669,0.013239854943645485,0.010758927405015196
faceframe_second50_frame1521_0,0.012057599981943673,0.014688479805648602,0.016763312829682384,0.6118382055999187,0.013851174434914336,0.011264261105842192
faceframe_second50_frame1529_0,0.011784192012515227,0.014350848970028144,0.016394794443978265,0.6170569006550064,0.01354357952437601,0.011020217316316819
faceframe_second51_frame1537_0,0.012656752735766122,0.01541182124288477,0.017589463810044656,0.5914295726510324,0.01453389445833235,0.011834918034197851
faceframe_second51_frame1544_0,0.006070740243819445,0.007401818919671817,0.008508811308479356,0.7947524781443047,0.007022858161689086,0.005702428018753764
faceframe_second52_frame1589_0,1.1061993750553e-309,1.353300382521297e-309,1.55922701867931e-309,1.0,1.2858141274663e-309,1.040707863625843e-309
faceframe_second13_frame404_0,1.73909972737454e-309,1.69693401545003e-309,1.481491367429067e-309,1.33163281131092e-309,1.0,2.083395325852986e-309
faceframe_second13_frame404_1,1.121358475805265e-309,1.0,1.377352675887767e-309,1.516518558366155e-309,1.714670184177444e-309,1.096493084751285e-309
faceframe_second13_frame404_2,1.00782767120879e-309,1.38813602831271e-309,1.0,1.747684072426937e-309,1.499224111595327e-309,1.3498296979446e-309
faceframe_second13_frame404_3,1.101697375694616e-309,1.46522943248473e-309,1.697707807729247e-309,1.0,1.34177055838991e-309,1.084620860769047e-309
faceframe_second13_frame404_4,0.05731794036613748,0.04485823623947455,0.045463217059684015,0.0397181131163776,0.05773062927763771,0.05385403369344829
faceframe_second13_frame404_5,1.341491900414163e-309,1.49287039935841e-309,1.619526231328474e-309,1.284111112425997e-309,2.926814773230883e-309,1.0
faceframe_second13_frame411_0,1.738453810998006e-309,1.69429029681032e-309,1.47517085859622e-309,1.327574069728193e-309,1.0,2.08685673505224e-309
faceframe_second13_frame411_1,0.0016295907424349653,0.9832389000307071,0.0019977417963674172,0.00220015537827848,0.0024985413242034965,0.0015957860053167378
faceframe_second13_frame411_2,1.008153347084945e-309,1.357610338624244e-309,1.0,1.755609795534166e-309,1.493270488767747e-309,1.36681772741909e-309
faceframe_second13_frame411_3,0.0026562589844829486,0.003521552884454347,0.004080799539286576,0.93680313130938,0.0032319380540883737,0.002614989412524886
faceframe_second13_frame411_4,0.05759584227238406,0.04497897812177425,0.04559257414071278,0.03984267940406044,0.05794364401569195,0.05397130333470723
faceframe_second13_frame411_5,1.34024734214159e-309,1.49076264800805e-309,1.616497282928107e-309,1.28243316999526e-309,2.919360973234845e-309,1.0
faceframe_second13_frame419_0,1.742076929716955e-309,1.697750967762044e-309,1.484433646758536e-309,1.34967916198932e-309,1.0,2.074057871166755e-309
faceframe_second13_frame419_1,9.9636794035907e-310,1.36850157628535e-309,1.0,1.752409443914337e-309,1.48168718549956e-309,1.37283413482097e-309
faceframe_second13_frame419_2,1.121953131697155e-309,1.0,1.37539980485063e-309,1.51673934652516e-309,1.71748116824031e-309,1.097717307493044e-309
faceframe_second13_frame419_3,0.057549888311668115,0.04497583768254489,0.04569332439234969,0.03985133964135651,0.057986977782045306,0.05407714197202016
faceframe_second13_frame419_4,1.33887388167708e-309,1.49325377734324e-309,1.620025286615515e-309,1.283235025163036e-309,2.918484431261127e-309,1.0
faceframe_second13_frame419_5,0.005491228006834056,0.0072887579718859926,0.008376381017842062,0.9030146019739785,0.00668100417829681,0.005405025509229145
faceframe_second14_frame427_0,1.72649300409963e-309,1.70298327524089e-309,1.49265650485636e-309,1.363995173739834e-309,1.0,2.08307970560693e-309
faceframe_second14_frame427_1,9.948103684558e-310,1.363800110979865e-309,1.0,1.75407840993429e-309,1.479011726202475e-309,1.3774805563641e-309
faceframe_second14_frame427_2,1.120451908511934e-309,1.0,1.37111670572379e-309,1.53412355380283e-309,1.69291206980256e-309,1.08349946998535e-309
faceframe_second14_frame427_3,0.0043652597291448944,0.0057772002158948815,0.006706576841919324,0.8710747810166892,0.005312764715125495,0.004309177202046701
faceframe_second14_frame427_4,0.057366721148265964,0.0449456454041354,0.04555193227021957,0.03980120168913549,0.05787417615986401,0.0540210199960376
faceframe_second14_frame427_5,1.3414268933521e-309,1.491468471716186e-309,1.619370238411977e-309,1.28407955819153e-309,2.924537170342544e-309,1.0
faceframe_second14_frame434_0,0.0011622881224359952,0.0015912029096665113,0.965327307346995,0.002050124978083579,0.0017276412602421115,0.0016114925719850467
faceframe_second14_frame434_1,0.0025677870406754927,0.0025264651555621793,0.002219975184469622,0.002034385779498199,0.9447370558339143,0.003076793606368315
faceframe_second14_frame434_2,1.11993587143302e-309,1.0,1.36820296544151e-309,1.541191591294413e-309,1.68155204766476e-309,1.07687930166119e-309
faceframe_second14_frame434_3,0.009492347389965896,0.012441278718941058,0.014424872081950415,0.7505553153524475,0.011504259500129848,0.009338212672921445
faceframe_second14_frame434_4,0.057618182063803695,0.045007707640419364,0.045659474448164435,0.039861153271409315,0.05800956633656215,0.054054687039048026
faceframe_second14_frame434_5,1.341532421861613e-309,1.48869171695011e-309,1.61850945217134e-309,1.28462841133262e-309,2.92099965685297e-309,1.0
faceframe_second14_frame441_0,9.98239197243074e-310,1.359545381636084e-309,1.0,1.74492609512664e-309,1.48037179211936e-309,1.36981270914853e-309
faceframe_second14_frame441_1,1.735208093845023e-309,1.698156510706694e-309,1.49394148996224e-309,1.369149117429137e-309,1.0,2.073407742451275e-309
faceframe_second14_frame441_2,1.119311471807844e-309,1.0,1.366011645066155e-309,1.543420878673833e-309,1.677702821166186e-309,1.074914377185225e-309
faceframe_second14_frame441_3,0.0065142658755460645,0.008600303524011636,0.0099756061291555,0.8213238101980601,0.007920681082850314,0.0064356085575541086
faceframe_second14_frame441_4,0.05760145195314591,0.04502328525566868,0.04556970606234848,0.03984167582516778,0.05798052336264523,0.054008540053814405
faceframe_second14_frame441_5,1.339072138139835e-309,1.49202295325618e-309,1.61674482768794e-309,1.282217785702044e-309,2.91734913608492e-309,1.0
faceframe_second14_frame449_0,1.000773760248e-309,1.36569275308464e-309,1.0,1.73758723863376e-309,1.48461211748502e-309,1.36292237498835e-309
faceframe_second14_frame449_1,1.11627105140334e-309,1.0,1.36135892948155e-309,1.55398536607401e-309,1.65393555317046e-309,1.062467597132654e-309
faceframe_second14_frame449_2,0.008587359242978515,0.008331762354801568,0.007337100217859805,0.006770618627942394,0.8824904917032776,0.010162872057178448
faceframe_second14_frame449_3,0.05750692000205574,0.044947466743345925,0.045557544646563815,0.039809489076059384,0.0578910454165246,0.053958079295803124
faceframe_second14_frame449_4,0.004709805277771572,0.006241436369740362,0.007243246981580041,0.8695756105143798,0.005743716100213673,0.004659919339044905
faceframe_second14_frame449_5,1.344373661395136e-309,1.49115891128032e-309,1.624212042830454e-309,1.28569612833317e-309,2.93363421956388e-309,1.0
faceframe_second15_frame457_0,1.000678455024035e-309,1.35454281166215e-309,1.0,1.73781777444291e-309,1.4809047119226e-309,1.366055830055076e-309
faceframe_second15_frame457_1,0.0037092828532602233,0.003615819871059487,0.0031803482041631906,0.002922898613244357,0.9431157862273117,0.004419599595634753
faceframe_second15_frame457_2,1.118591822006536e-309,1.0,1.36448531110662e-309,1.54887013270649e-309,1.667237944942807e-309,1.06903196149608e-309
faceframe_second15_frame457_3,0.006662509315315168,0.008791034444131172,0.010241476791046356,0.8005575030319446,0.008107156382140202,0.006593209145172946
faceframe_second15_frame457_4,0.0574976538066567,0.04500972695324413,0.045570925354984984,0.039854930791742016,0.05793220036732811,0.05398994590186309
faceframe_second15_frame457_5,1.33957187876468e-309,1.491192452706946e-309,1.61420581093573e-309,1.281660578279907e-309,2.91778291218685e-309,1.0
faceframe_second15_frame464_0,0.003292467533053464,0.003231667161259048,0.002849906248652473,0.002611635835191591,0.9143971713070173,0.003947423942437939
faceframe_second15_frame464_1,1.00034607982934e-309,1.35993970695428e-309,1.0,1.73463690731745e-309,1.481908216557035e-309,1.363159272626623e-309
faceframe_second15_frame464_2,1.116393533451075e-309,1.0,1.366174251909366e-309,1.54865554481603e-309,1.664145437787293e-309,1.06859271555747e-309
faceframe_second15_frame464_3,0.0054671128384663654,0.0072196849139117,0.00839899453592439,0.8374283830917105,0.006645472820097477,0.00539572850852789
faceframe_second15_frame464_4,0.05751345935395986,0.04499115261429277,0.04550505591426137,0.03981604224722404,0.05793542547614759,0.054014808632032806
faceframe_second15_frame464_5,1.3385134919265e-309,1.492596057039006e-309,1.616043939933823e-309,1.28170081369676e-309,2.91623757686984e-309,1.0
faceframe_second15_frame471_0,1.008923951408125e-309,1.35607516142022e-309,1.0,1.759349233207134e-309,1.495290515534624e-309,1.37110112809051e-309
faceframe_second15_frame471_1,0.03955864856379391,0.03491846999092525,0.032921717173219664,0.03167995635787373,0.29504686521588414,0.043461476561784985
faceframe_second15_frame471_2,0.007627415711467014,0.7825179030038415,0.009311452064097957,0.010751710776028642,0.01112894322722883,0.007179966916677436
faceframe_second15_frame471_3,1.0,1.257836992866875e-309,1.134734078857656e-309,1.35849023949497e-309,1.516443205444333e-309,9.685000236321e-310
faceframe_second15_frame471_4,0.008183977210048871,0.010742168379941809,0.012514171928497242,0.7746201583455847,0.00991153814029632,0.00804604612465519
faceframe_second15_frame471_5,0.071867621816677,0.05980874892034207,0.047536738575314735,0.04806336266175406,0.06676819892358613,0.05246759407029817
faceframe_second15_frame479_0,1.009550700111042e-309,1.362457446145594e-309,1.0,1.75886560645651e-309,1.498159019828104e-309,1.36963893511449e-309
faceframe_second15_frame479_1,0.038744902483711686,0.03437874598055637,0.03267593222306713,0.031290829675460076,0.2869971454769477,0.04301306133411076
faceframe_second15_frame479_2,0.008564514415407167,0.7411851648255289,0.010429796373030344,0.012081071436299308,0.012485669620711183,0.008045366000727838
faceframe_second15_frame479_3,0.008636457731344352,0.011329084920738199,0.013171532584270885,0.7636320470708875,0.010458971494939621,0.008489185828963785
faceframe_second15_frame479_4,1.0,1.25726786661412e-309,1.133713797427525e-309,1.360682008918492e-309,1.51391523066045e-309,9.67295394157786e-310
faceframe_second15_frame479_5,0.07179052735283296,0.05970251385751131,0.047565151402495905,0.04803791705458281,0.06669036967130057,0.05244063834359716
faceframe_second16_frame487_0,1.005456515905633e-309,1.36010015148329e-309,1.0,1.754199182268727e-309,1.491967325035906e-309,1.37131400353053e-309
faceframe_second16_frame487_1,0.03909705361824545,0.03467693934642734,0.03284751880395285,0.031503440849032074,0.29293048723117254,0.04322791002935602
faceframe_second16_frame487_2,0.008211063063234028,0.7597716787902619,0.010019367114386026,0.011581575304345545,0.011967681132277638,0.007721810494770969
faceframe_second16_frame487_3,1.0,1.253636458754717e-309,1.131216357092913e-309,1.356774435565877e-309,1.51196804163521e-309,9.66606937763116e-310
faceframe_second16_frame487_4,0.006505731576715134,0.008564894909096015,0.009973674424229606,0.8074272005223786,0.007892660040549318,0.006405764970412243
faceframe_second16_frame487_5,0.07189486317281307,0.05990664849049813,0.047693062486470685,0.0481464394620424,0.06678829677720785,0.05245467883950671
faceframe_second16_frame494_0,1.010335298713455e-309,1.35841807053175e-309,1.0,1.758860810407765e-309,1.49741350038288e-309,1.36907826987653e-309
faceframe_second16_frame494_1,0.03888383461595871,0.034492722479494545,0.03275379867194067,0.0313748248605383,0.2894374932037304,0.0431283339561247
faceframe_second16_frame494_2,0.006651606940696858,0.8177674942738111,0.00812253094642975,0.009352666643342491,0.00972046280766484,0.006267558309070478
faceframe_second16_frame494_3,1.0,1.26070969579103e-309,1.138682678082495e-309,1.364273975688557e-309,1.517919324709677e-309,9.6894841759802e-310
faceframe_second16_frame494_4,0.072118461004177,0.059789667415774406,0.04764298057527122,0.04811598963651224,0.06699055987385102,0.0526633383694318
faceframe_second16_frame501_0,1.000237100000846e-309,1.362711636107486e-309,1.0,1.74691817588747e-309,1.48479722420875e-309,1.369771936329624e-309
faceframe_second16_frame501_1,0.03852184155760907,0.03426269800367684,0.03259249990866217,0.031168219284220113,0.2882575122698342,0.04280640903389224
