name,cluster,x,y,second,frame,anger,neutral,disgust,happy,sadness,fear,surprise,contempt
faceframe_second15_frame471_0,2,12.914417,-0.40117702,15,471,0.20722201466560364,0.1487635374069214,0.16627298295497894,0.09884811192750931,0.10670480877161026,,,
faceframe_second15_frame471_1,4,-5.3777742,10.709726,15,471,0.22495707869529724,0.14283810555934906,0.15908445417881012,0.13445964455604553,0.10237392783164978,,,
faceframe_second15_frame471_2,1,24.417587,13.442989,15,471,0.08569301664829254,0.08481846004724503,0.17993149161338806,0.2911601960659027,,,0.11586032807826996,
faceframe_second15_frame471_3,0,-16.237675,16.104288,15,471,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second15_frame471_4,3,6.914187,4.4944205,15,471,0.12842048704624176,0.12977942824363708,0.1701267957687378,0.1297222226858139,0.12375742942094803,,,
faceframe_second15_frame471_5,-1,-4.4998894,-8.39566,15,471,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second15_frame479_0,2,12.891939,-0.4080848,15,479,0.17693817615509033,0.15649329125881195,0.15713264048099518,0.12024104595184326,0.09934995323419571,,,
faceframe_second15_frame479_1,4,-5.3815274,10.715142,15,479,0.22495707869529724,0.14283810555934906,0.15908445417881012,0.13445964455604553,0.10237392783164978,,,
faceframe_second15_frame479_2,1,24.388683,13.510146,15,479,0.09971204400062561,,0.17743705213069916,0.22417661547660828,,0.09828241169452667,0.13405939936637878,
faceframe_second15_frame479_3,3,6.9354587,4.518632,15,479,0.13735757768154144,0.12391964346170425,0.16981562972068787,0.13138484954833984,,,0.12217450886964798,
faceframe_second15_frame479_4,0,-16.258266,16.128912,15,479,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second15_frame479_5,-1,-4.5399013,-8.413458,15,479,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second16_frame487_0,2,13.031398,-0.46277913,16,487,0.24745553731918335,0.14077655971050262,0.1794101893901825,0.094502754509449,0.0963127389550209,,,
faceframe_second16_frame487_1,4,-5.3668513,10.732264,16,487,0.22495707869529724,0.14283810555934906,0.15908445417881012,0.13445964455604553,0.10237392783164978,,,
faceframe_second16_frame487_2,1,24.418818,13.499568,16,487,0.09866941720247269,,0.1812913566827774,0.25482574105262756,,0.09986699372529984,0.11086428165435791,
faceframe_second16_frame487_3,0,-16.166246,16.07253,16,487,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second16_frame487_4,3,6.881158,4.5283875,16,487,0.13142526149749756,0.1276896744966507,0.1755998730659485,0.13081572949886322,,,0.12404602020978928,
faceframe_second16_frame487_5,-1,-4.478578,-8.404883,16,487,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second16_frame494_0,2,12.952999,-0.38679054,16,494,0.214943528175354,0.15801264345645905,0.1524355262517929,0.1072181761264801,,,0.09836453944444656,
faceframe_second16_frame494_1,4,-5.424026,10.73878,16,494,0.21615421772003174,0.1412927359342575,0.16246536374092102,0.13527901470661163,0.10464709252119064,,,
faceframe_second16_frame494_2,1,24.486216,13.399534,16,494,0.10954062640666962,,0.21083024144172668,0.22080647945404053,,0.09820745140314102,0.10491745173931122,
faceframe_second16_frame494_3,0,-16.209328,16.039162,16,494,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second16_frame494_4,-1,-4.525996,-8.338202,16,494,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second16_frame501_0,2,13.17828,-0.52751595,16,501,0.16469340026378632,0.16561612486839294,0.1882149875164032,0.11693812906742096,,0.09612075239419937,,
faceframe_second16_frame501_1,4,-5.385795,10.702191,16,501,0.20130988955497742,0.13720089197158813,0.17769141495227814,0.136561781167984,0.10378744453191757,,,
faceframe_second16_frame501_2,1,24.430107,13.454166,16,501,0.10684127360582352,0.0912846028804779,0.22223329544067383,0.22771888971328735,,0.10373599827289581,,
faceframe_second16_frame501_3,0,-16.237242,16.081137,16,501,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second16_frame501_4,-1,-4.594037,-8.475397,16,501,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second16_frame509_0,2,13.196841,-0.8222775,16,509,0.2108713835477829,0.15515418350696564,0.2287825345993042,0.09795396029949188,0.08743920922279358,,,
faceframe_second16_frame509_1,4,-5.401228,10.689633,16,509,0.20721228420734406,0.13835565745830536,0.17449380457401276,0.13560634851455688,0.10230045020580292,,,
faceframe_second16_frame509_2,1,24.486174,13.395151,16,509,0.10693925619125366,0.09659907221794128,0.20827841758728027,0.23737038671970367,,0.10222973674535751,,
faceframe_second16_frame509_3,0,-16.373297,16.142109,16,509,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second16_frame509_4,-1,-4.3975754,-8.338368,16,509,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second17_frame524_0,4,-5.200151,10.3267765,17,524,0.16875208914279938,0.14800091087818146,0.19950023293495178,0.13812552392482758,0.09684690833091736,,,
faceframe_second17_frame524_1,2,12.96959,0.012157177,17,524,0.22550874948501587,0.1531885266304016,0.1720936894416809,0.10688692331314087,0.09428981691598892,,,
faceframe_second17_frame524_2,1,24.275873,13.515967,17,524,0.11483097076416016,0.10662064701318741,0.22480106353759766,0.18089844286441803,,0.1176358237862587,,
faceframe_second17_frame524_3,0,-16.357754,16.20244,17,524,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second17_frame524_4,-1,-4.591573,-8.378328,17,524,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second17_frame531_0,4,-5.343087,10.135881,17,531,0.1804177165031433,0.15378880500793457,0.20140479505062103,0.1368350386619568,0.09518261253833771,,,
faceframe_second17_frame531_1,2,12.979087,0.11771343,17,531,0.24548737704753876,0.14493539929389954,0.22223162651062012,0.09987679123878479,0.09162265062332153,,,
faceframe_second17_frame531_2,1,24.210794,13.531854,17,531,0.12280746549367905,0.10554792732000351,0.21205094456672668,0.19162951409816742,,0.11838582158088684,,
faceframe_second17_frame531_3,0,-16.22752,16.075592,17,531,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second17_frame531_4,-1,-4.5336947,-8.423303,17,531,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second17_frame539_0,4,-5.3500314,10.132952,17,539,0.18653573095798492,0.15630315244197845,0.18897521495819092,0.1350937783718109,0.09867285192012787,,,
faceframe_second17_frame539_1,2,13.038352,0.041237544,17,539,0.29127275943756104,0.13614919781684875,0.1588144749403,0.09300627559423447,0.10499165207147598,,,
faceframe_second17_frame539_2,1,24.219275,13.55896,17,539,0.12309017032384872,0.10807394981384277,0.20219312608242035,0.1962934285402298,,0.11856557428836823,,
faceframe_second17_frame539_3,0,-16.317183,16.140314,17,539,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second17_frame539_4,-1,-4.7178416,-8.233754,17,539,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second18_frame547_0,2,12.940516,0.065761805,18,547,0.20212668180465698,0.14777237176895142,0.17916767299175262,0.1267518550157547,0.095875084400177,,,
faceframe_second18_frame547_1,4,-5.312141,10.173197,18,547,0.20168323814868927,0.15809813141822815,0.19166898727416992,0.11968084424734116,0.09550419449806213,,,
faceframe_second18_frame547_2,1,24.175943,13.597153,18,547,0.12189899384975433,0.10940861701965332,0.1872365027666092,0.21277600526809692,,0.11817332357168198,,
faceframe_second18_frame547_3,0,-16.2224,16.065002,18,547,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second18_frame547_4,-1,-4.4221354,-8.275598,18,547,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second18_frame554_0,2,13.089223,0.10812562,18,554,0.21074022352695465,0.14182043075561523,0.17700214684009552,0.1256192922592163,0.09423401951789856,,,
faceframe_second18_frame554_1,4,-5.315642,10.192923,18,554,0.18733355402946472,0.15980902314186096,0.17822234332561493,0.1328878253698349,0.10126247256994247,,,
faceframe_second18_frame554_2,1,24.143957,13.597906,18,554,0.1221855953335762,0.11093389242887497,0.18623463809490204,0.21267546713352203,,0.11890724301338196,,
faceframe_second18_frame554_3,0,-16.288034,16.141693,18,554,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second18_frame554_4,-1,-4.678052,-8.291016,18,554,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second18_frame561_0,4,-5.3363323,10.133571,18,561,0.19248919188976288,0.1754775494337082,0.175604447722435,0.1249319463968277,0.09476610273122787,,,
faceframe_second18_frame561_1,2,13.028088,0.0468728,18,561,0.1500043421983719,0.14148661494255066,0.24834845960140228,0.130778506398201,,,0.09680178761482239,
faceframe_second18_frame561_2,1,24.3063,13.620804,18,561,0.11557191610336304,0.10750555247068405,0.22197836637496948,0.18894726037979126,,0.11973388493061066,,
faceframe_second18_frame561_3,0,-16.345182,16.1851,18,561,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second18_frame561_4,-1,-4.6952696,-8.415023,18,561,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second18_frame569_0,4,-5.3350306,10.121059,18,569,0.1840309202671051,0.1729033887386322,0.1743212640285492,0.12569470703601837,0.09725771099328995,,,
faceframe_second18_frame569_1,2,12.850407,0.060636748,18,569,0.3128533363342285,0.12655016779899597,0.17615066468715668,0.0777396708726883,0.11004115641117096,,,
faceframe_second18_frame569_2,1,24.264608,13.563644,18,569,0.1190185546875,0.11180845648050308,0.22210434079170227,0.18309444189071655,,0.11719028651714325,,
faceframe_second18_frame569_3,0,-16.248465,16.072578,18,569,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second18_frame569_4,-1,-4.631736,-8.295678,18,569,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second19_frame577_0,4,-5.3298564,10.1684,19,577,0.18071570992469788,0.15936703979969025,0.19482767581939697,0.12884670495986938,0.09606751799583435,,,
faceframe_second19_frame577_1,2,12.767274,-0.021286417,19,577,0.23060521483421326,0.15143327414989471,0.18527276813983917,0.09923088550567627,0.09747905284166336,,,
faceframe_second19_frame577_2,1,24.26331,13.603299,19,577,0.12310178577899933,0.11571824550628662,0.16688403487205505,0.23047830164432526,,,0.10576851665973663,
faceframe_second19_frame577_3,0,-16.185282,16.013828,19,577,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second19_frame577_4,-1,-4.4424143,-8.429058,19,577,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second19_frame584_0,1,23.88443,13.629629,19,584,,0.1231844499707222,0.15037739276885986,0.2243901789188385,,0.13235005736351013,0.10798008739948273,
faceframe_second19_frame584_1,4,-5.2356195,10.23073,19,584,0.19246375560760498,0.1638161689043045,0.18223616480827332,0.12522274255752563,0.09861069172620773,,,
faceframe_second19_frame584_2,2,12.803175,0.027822537,19,584,0.1996997445821762,0.15537279844284058,0.17161567509174347,0.1094273254275322,0.0968405157327652,,,
faceframe_second19_frame584_3,0,-16.333014,16.154276,19,584,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second19_frame584_4,-1,-4.566501,-8.351722,19,584,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second19_frame591_0,2,12.7434435,-0.110531025,19,591,0.18072642385959625,0.14935944974422455,0.21192999184131622,,0.09467828273773193,,0.10672295093536377,
faceframe_second19_frame591_1,4,-5.0063868,10.443179,19,591,0.19300220906734467,0.15392887592315674,0.16780772805213928,0.12585565447807312,,,,0.09696543216705322
faceframe_second19_frame591_2,1,23.286285,13.597075,19,591,0.10591854155063629,0.10674161463975906,0.16574488580226898,0.27049925923347473,,0.12834703922271729,,
faceframe_second19_frame591_3,0,-16.317804,16.159306,19,591,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second19_frame591_4,-1,-4.623288,-8.311809,19,591,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second19_frame599_0,2,12.670692,-0.18632397,19,599,0.20867334306240082,0.15628951787948608,0.181270033121109,0.12042677402496338,,,,0.09176381677389145
faceframe_second19_frame599_1,1,23.20408,13.449478,19,599,0.11050911247730255,0.12013798207044601,0.15298572182655334,0.3032361567020416,,0.1217036023736,,
faceframe_second19_frame599_2,4,-4.7279434,10.615328,19,599,0.20196925103664398,0.15984293818473816,0.14811661839485168,0.12484604120254517,0.11103454232215881,,,
faceframe_second19_frame599_3,0,-16.244204,16.086319,19,599,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second19_frame599_4,-1,-4.587206,-8.301934,19,599,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second1_frame37_0,4,-3.9947166,10.4526825,1,37,0.15798963606357574,0.15971128642559052,0.18338827788829803,0.14659389853477478,,,0.09819502383470535,
faceframe_second1_frame37_1,4,6.51064,19.660208,1,37,0.18647617101669312,0.11817522346973419,0.2263818383216858,0.17967350780963898,,0.08175434917211533,,
faceframe_second1_frame37_2,2,14.055519,-2.147138,1,37,0.20260341465473175,0.17117613554000854,0.16325150430202484,0.12088477611541748,0.0993790253996849,,,
faceframe_second1_frame37_3,3,10.246651,7.086315,1,37,0.16238729655742645,0.12883718311786652,0.14637048542499542,,0.167999267578125,0.10110528022050858,,
faceframe_second1_frame37_4,-1,-0.07412293,27.348288,1,37,0.1679593026638031,0.1195884570479393,0.129293292760849,,0.24632303416728973,0.14408248662948608,,
faceframe_second1_frame37_5,5,-11.859323,-14.918989,1,37,,0.28885793685913086,0.13471533358097076,,0.1800820529460907,,0.10431861877441406,0.09726759046316147
faceframe_second1_frame44_0,2,13.99005,-2.1376894,1,44,0.21387985348701477,0.15693841874599457,0.17497721314430237,0.1127074584364891,0.10085111856460571,,,
faceframe_second1_frame44_1,4,6.516384,19.666115,1,44,0.16648611426353455,0.13143159449100494,0.27809765934944153,0.14445041120052338,,0.08190587162971497,,
faceframe_second1_frame44_2,4,-3.7544105,10.303512,1,44,0.14482706785202026,0.14744499325752258,0.19540278613567352,0.15076303482055664,,,,0.10007964819669724
faceframe_second1_frame44_3,3,10.256265,7.095387,1,44,0.16311031579971313,0.13344506919384003,0.151075541973114,,0.1560656577348709,0.10210465639829636,,
faceframe_second1_frame44_4,-1,-0.04864771,27.322647,1,44,0.1679593026638031,0.1195884570479393,0.129293292760849,,0.24632303416728973,0.14408248662948608,,
faceframe_second1_frame44_5,5,-11.807749,-14.884442,1,44,,0.28885793685913086,0.13471533358097076,,0.1800820529460907,,0.10431861877441406,0.09726759046316147
faceframe_second1_frame51_0,2,13.910603,-2.1933734,1,51,0.2207924872636795,0.15907679498195648,0.1646788865327835,0.11434569954872131,0.10168754309415817,,,
faceframe_second1_frame51_1,4,6.4684496,19.618427,1,51,0.15686282515525818,0.12230346351861954,0.2875748872756958,0.14485377073287964,,,0.08371765911579132,
faceframe_second1_frame51_2,4,-3.7868888,10.2587,1,51,0.16216455399990082,0.1447363942861557,0.1658395528793335,0.144474059343338,0.11518892645835876,,,
faceframe_second1_frame51_3,3,10.305387,7.145351,1,51,0.1550552248954773,0.12941889464855194,0.15979322791099548,0.10974247753620148,0.14308322966098785,,,
faceframe_second1_frame51_4,-1,-0.0051289257,27.279243,1,51,0.16465140879154205,0.12281588464975357,0.12693634629249573,,0.24608677625656128,0.1449241042137146,,
faceframe_second1_frame51_5,5,-11.8402195,-14.919677,1,51,,0.28885793685913086,0.13471533358097076,,0.1800820529460907,,0.10431861877441406,0.09726759046316147
faceframe_second1_frame59_0,2,13.753741,-2.3227162,1,59,0.21504630148410797,0.1593363732099533,0.16515317559242249,0.11905825138092041,0.09964196383953094,,,
faceframe_second1_frame59_1,4,6.524205,19.67428,1,59,0.19216886162757874,0.14154477417469025,0.22408872842788696,0.12857380509376526,,,0.08970046788454056,
faceframe_second1_frame59_2,4,-3.5511572,10.225998,1,59,0.14065241813659668,0.13869866728782654,0.20469489693641663,0.15182004868984222,,,0.10960186272859573,
faceframe_second1_frame59_3,3,10.329832,7.1678333,1,59,0.1640319973230362,0.12950092554092407,0.14496448636054993,,0.16322237253189087,0.10373836755752563,,
faceframe_second1_frame59_4,-1,-0.07270955,27.346878,1,59,0.16465140879154205,0.12281588464975357,0.12693634629249573,,0.24608677625656128,0.1449241042137146,,
faceframe_second1_frame59_5,5,-11.782825,-14.799832,1,59,0.09847968071699142,0.2906423807144165,0.13524121046066284,,0.17814889550209045,,0.10360068082809448,
faceframe_second13_frame397_0,2,13.33211,-0.12943386,13,397,0.2345471829175949,0.10326666384935379,0.2595287561416626,,0.12234706431627274,,0.09709979593753815,
faceframe_second13_frame397_1,4,-2.7318218,11.119808,13,397,0.1642736941576004,0.12532155215740204,0.1844838559627533,0.15822593867778778,,,0.10266871005296707,
faceframe_second13_frame397_2,1,22.994898,12.907159,13,397,,0.05206533893942833,0.0639861598610878,0.6389198899269104,,,0.052998773753643036,0.056558676064014435
faceframe_second13_frame397_3,3,7.769496,4.9581747,13,397,0.16325339674949646,0.13490965962409973,0.16514523327350616,0.10068976134061813,0.16494634747505188,,,
faceframe_second13_frame397_4,-1,2.638454,-14.980603,13,397,0.13682618737220764,0.14533847570419312,0.15021930634975433,,0.21065835654735565,0.1477353572845459,,
faceframe_second13_frame397_5,5,-8.966496,1.8529874,13,397,0.10121408849954605,0.35354360938072205,0.0991271585226059,,0.1542196124792099,,0.09761957079172134,
faceframe_second17_frame517_0,2,13.025317,-0.15475686,17,517,0.18647795915603638,0.17474864423274994,0.22767646610736847,0.10753151029348373,,,,0.08219430595636368
faceframe_second17_frame517_1,4,-5.35882,10.6985445,17,517,0.20228010416030884,0.1397378146648407,0.1811233013868332,0.13254386186599731,0.10300225764513016,,,
faceframe_second17_frame517_2,1,24.470907,13.405843,17,517,0.10659337788820267,0.09758822619915009,0.21109411120414734,0.2295764833688736,,0.1122240498661995,,
faceframe_second17_frame517_3,0,-16.210093,16.10008,17,517,0.1394730657339096,0.33223608136177063,0.10358034074306488,,0.15681123733520508,,,0.09207474440336227
faceframe_second17_frame517_4,-1,-4.5106673,-8.299769,17,517,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second20_frame607_0,1,23.218573,13.449867,20,607,0.11657565832138062,0.11270695924758911,0.2269817292690277,0.24068276584148407,,0.11414916068315506,,
faceframe_second20_frame607_1,2,12.764183,-0.12693533,20,607,0.2168223261833191,0.15685337781906128,0.1609613597393036,0.1210046112537384,0.09651634097099304,,,
faceframe_second20_frame607_2,4,-4.7600293,10.57891,20,607,0.18934066593647003,0.16030634939670563,0.15946531295776367,0.12993139028549194,0.10608167201280594,,,
faceframe_second20_frame607_3,0,-16.213278,16.039717,20,607,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second20_frame607_4,-1,-4.6730533,-8.471825,20,607,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second24_frame727_0,5,-11.825152,-14.432036,24,727,0.15394355356693268,0.14951036870479584,0.16724765300750732,0.11015933007001877,,,0.1215193122625351,
faceframe_second39_frame1177_0,3,4.8616815,4.827766,39,1177,0.2010754942893982,0.13668863475322723,0.21676845848560333,,0.12855902314186096,,,0.09556306898593903
faceframe_second4_frame127_0,2,13.517326,-1.999567,4,127,0.22966963052749634,0.1531696766614914,0.17431209981441498,0.11550259590148926,0.09111211448907852,,,
faceframe_second4_frame127_1,1,21.254921,14.488658,4,127,0.11061111837625504,0.1249227523803711,0.2620873749256134,0.20283807814121246,,,,0.08084246516227722
faceframe_second4_frame127_2,4,-2.8952894,10.440362,4,127,0.17536284029483795,0.142882838845253,0.1944500058889389,0.13844084739685059,0.09943326562643051,,,
faceframe_second4_frame127_3,3,7.948599,4.570415,4,127,0.16662779450416565,0.12708112597465515,0.17974327504634857,,0.1345050185918808,,0.10142745077610016,
faceframe_second4_frame127_4,-1,-7.268732,-17.98295,4,127,0.1573217511177063,0.11768534779548645,0.1367228776216507,,0.19728654623031616,0.19368700683116913,,
faceframe_second4_frame127_5,0,-18.43273,7.9004683,4,127,0.11687245965003967,0.33967453241348267,0.14618128538131714,,0.12469863891601562,,0.08873169869184494,
faceframe_second53_frame1597_0,3,5.317813,3.5130153,53,1597,0.16008630394935608,0.11970636993646622,0.19077852368354797,,0.17869724333286285,,,0.09868911653757095
faceframe_second60_frame1807_0,3,7.3924503,1.7942312,60,1807,0.2145010381937027,0.1283169835805893,0.15271210670471191,,0.1367165446281433,,,0.10137299448251724
faceframe_second6_frame187_0,2,10.516204,-2.69628,6,187,0.28356918692588806,0.13720059394836426,0.1972256302833557,0.0990867093205452,,,,0.09482027590274811
faceframe_second6_frame187_1,4,-2.7181923,10.335304,6,187,0.15297894179821014,0.13410305976867676,0.21456481516361237,0.15410926938056946,,,0.09793078154325485,
faceframe_second6_frame187_2,1,21.416502,14.329764,6,187,0.12645623087882996,0.1351478546857834,0.2480550855398178,0.21234135329723358,,0.07633606344461441,,
faceframe_second6_frame187_3,3,7.4628396,5.337127,6,187,0.1988295167684555,0.1058838963508606,0.18448033928871155,,0.17186707258224487,,,0.09794040024280548
faceframe_second6_frame187_4,-1,-7.031629,-17.978512,6,187,0.1573217511177063,0.11768534779548645,0.1367228776216507,,0.19728654623031616,0.19368700683116913,,
faceframe_second6_frame187_5,0,-18.281408,8.051623,6,187,0.11687864363193512,0.3423088490962982,0.1427845060825348,,0.1247863620519638,,0.08850367367267609,
faceframe_second20_frame614_0,1,23.141935,13.431401,20,614,0.11743559688329697,0.11374404281377792,0.20130836963653564,0.25559133291244507,,0.11911677569150925,,
faceframe_second20_frame614_1,2,12.674178,-0.12009679,20,614,0.1989479511976242,0.14641456305980682,0.17525601387023926,0.10991775989532471,0.10408028960227966,,,
faceframe_second20_frame614_2,4,-4.7883873,10.583233,20,614,0.18653324246406555,0.1516786515712738,0.16231292486190796,0.13371755182743073,0.10776966065168381,,,
faceframe_second20_frame614_3,0,-16.160368,15.985417,20,614,0.14414332807064056,0.33186981081962585,0.1004895269870758,,0.1594616174697876,,,0.09174179285764694
faceframe_second20_frame614_4,-1,-4.572279,-8.410238,20,614,0.1440727412700653,0.1350882649421692,0.20793360471725464,,0.14923392236232758,0.15523411333560944,,
faceframe_second23_frame704_0,3,6.6327295,4.417223,23,704,0.18124417960643768,0.11211445182561874,0.21175876259803772,0.10881310701370239,0.11381394416093826,,,
faceframe_second23_frame704_1,3,6.224374,3.3805246,23,704,0.13083645701408386,0.11788874864578247,0.15707138180732727,,0.1502818763256073,,,0.11574611067771912
faceframe_second23_frame711_0,3,6.075119,4.4347134,23,711,0.16479912400245667,0.13042917847633362,0.1829761415719986,0.1127990111708641,0.11313507705926895,,,
faceframe_second23_frame711_1,3,6.179506,3.464621,23,711,0.14082646369934082,0.11605317890644073,0.17184482514858246,,0.13289937376976013,0.11314129084348679,,
faceframe_second24_frame734_0,5,-11.850209,-14.403129,24,734,0.21247142553329468,0.14016000926494598,0.17081111669540405,,0.11266276985406876,,0.12684054672718048,
faceframe_second24_frame741_0,5,-11.828684,-14.41305,24,741,0.19909851253032684,0.1566809117794037,0.1636144071817398,,0.1172022596001625,,0.1104629710316658,
faceframe_second24_frame749_0,5,-11.834712,-14.3173895,24,749,0.17887882888317108,0.13892827928066254,0.16334813833236694,,0.11291689425706863,,0.12134911119937897,
faceframe_second2_frame67_0,2,13.587658,-2.297431,2,67,0.20926328003406525,0.15960104763507843,0.1687978059053421,0.11933586001396179,0.101152203977108,,,
faceframe_second2_frame67_1,4,6.2981334,19.448887,2,67,0.13494473695755005,0.10982479155063629,0.3628740608692169,0.11555147171020508,,,0.08067911863327026,
faceframe_second2_frame67_2,4,-3.4241173,10.19868,2,67,0.14831624925136566,0.12050097435712814,0.21310459077358246,0.15717701613903046,,,0.11329563707113266,
faceframe_second2_frame67_3,3,10.280384,7.119763,2,67,0.16152939200401306,0.12897135317325592,0.14306949079036713,0.10301578789949417,0.16966873407363892,,,
faceframe_second2_frame67_4,-1,0.011621861,27.262278,2,67,0.16465140879154205,0.12281588464975357,0.12693634629249573,,0.24608677625656128,0.1449241042137146,,
faceframe_second2_frame67_5,5,-11.792019,-14.853353,2,67,0.10094816237688065,0.2911355793476105,0.1347920000553131,,0.17758111655712128,,0.10269145667552948,
faceframe_second2_frame74_0,2,13.554048,-2.2885344,2,74,0.20607633888721466,0.15816465020179749,0.1683729737997055,0.11993272602558136,0.10160334408283234,,,
faceframe_second2_frame74_1,4,6.2856603,19.436306,2,74,0.18159078061580658,0.1257089227437973,0.25892174243927,0.1465432494878769,,,0.08101412653923035,
faceframe_second2_frame74_2,4,-3.4616985,10.198551,2,74,0.15370683372020721,0.12545979022979736,0.20853149890899658,0.1443130075931549,,,0.12098754197359085,
faceframe_second2_frame74_3,3,10.232678,7.072015,2,74,0.15679843723773956,0.12896102666854858,0.14402315020561218,,0.17052198946475983,0.10207163542509079,,
faceframe_second2_frame74_4,-1,-0.03293132,27.307096,2,74,0.16465140879154205,0.12281588464975357,0.12693634629249573,,0.24608677625656128,0.1449241042137146,,
faceframe_second2_frame74_5,5,-11.79213,-14.90617,2,74,0.10094816237688065,0.2911355793476105,0.1347920000553131,,0.17758111655712128,,0.10269145667552948,
faceframe_second2_frame81_0,2,13.587389,-2.2129908,2,81,0.21386754512786865,0.15655341744422913,0.16565273702144623,0.11919929087162018,0.10040529817342758,,,
faceframe_second2_frame81_1,4,-3.3197474,10.191253,2,81,0.14304183423519135,0.11523342877626419,0.29420939087867737,0.13137981295585632,,,0.10014580935239792,
faceframe_second2_frame81_2,4,6.293871,19.456964,2,81,0.19761954247951508,0.14717546105384827,0.2189367115497589,0.14361898601055145,,,0.0793561041355133,
faceframe_second2_frame81_3,3,10.227441,7.0721045,2,81,0.15390995144844055,0.13011203706264496,0.1484830677509308,,0.17487536370754242,,0.10189985483884811,
faceframe_second2_frame81_4,-1,0.02732418,27.252117,2,81,0.16465140879154205,0.12281588464975357,0.12693634629249573,,0.24608677625656128,0.1449241042137146,,
faceframe_second2_frame81_5,5,-11.874009,-14.92827,2,81,0.10094816237688065,0.2911355793476105,0.1347920000553131,,0.17758111655712128,,0.10269145667552948,
faceframe_second2_frame89_0,2,13.633353,-2.2285786,2,89,0.2182929813861847,0.16186508536338806,0.15964369475841522,0.11576799303293228,0.10235825181007385,,,
